title	category
အမျိုးသားတစ်ဦးသေဆုံးသွားကြောင်း သိရသည်။ဖြစ်စဉ်မှာ သရက်-မင်းတုန်းကားလမ်းအတိုင်း 	4
သရက်မြို့မှ ကျောက်ကြီးကျေးရွာဘက်သို့ယာဉ်မောင်း စောနောင် (၃ဝ နှစ်) ကသစ်ကန်ကျေးရွာ 	4
အောင်လံမြို့နယ်နေ သူသည် ၉ဌ/---- လိမ္မော်ရောင် FAW ခြောက်ဘီး ကျောက်သယ်ယာဉ်ကို 	4
တစ်ဦးတည်းမောင်းနှင်လာစဉ် မိုင်တိုင်အမှတ် (၈)အနီးအရောက်တွင် လမ်း၏ ဝဲဘက်သို့ 	4
အရှိန်မထိန်းနိုင်ဘဲ ထိုးကျတိမ်းမှောက်ခဲ့သဖြင့် စောနောင် တွင်ဒဏ်ရာရရှိကာ အခင်းဖြစ်နေရာတွင် 	4
သေဆုံးသွား ခဲ့ကြောင်း၊ အဆိုပါဖြစ်စဉ်နှင့်ပတ်သက်၍ သရက်မြို့မ ရဲစခန်းက ယာဉ်မောင်း စောနောင်ကို 	4
အမှုဖွင့်အရေးယူ ထားကြောင်း သိရသည်။ကျော်ဇေယျ	4
လက်နက်ဖြင့် ခုခံထွက်ပြေးသူ နှစ်ဦး၏ ယာဉ်ပေါ်မှ စိတ်ကြွဆေးပြားထုတ်လုပ်သုံးစွဲသည့် 	4
ဓာတုပစ္စည်းများ ဖမ်းမိ	4
တာချီလိတ် စက်တင်ဘာ ၂၄စက်တင်ဘာ ၂၁ ရက် ညနေ ၅ နာရီက မူးယစ်ဆေးဝါးတားဆီး နှိမ်နင်းရေး 	4
ပူးပေါင်းအဖွဲ့သည် သက်သေများနှင့်အတူ တာချီလိတ်မြို့ ဟွေ့ရဲ ပူးပေါင်းစစ်ဆေးရေး စခန်းတွင် 	4
တာချီလိတ်ဘက်မှ မိုင်းဆတ် ဘက်သို့ မောင်းနှင်လာသည့် တိုက်ဂါး အမျိုးအစားနှစ်ခန်းတွဲ အဖြူရောင် 	4
မော်တော်ယာဉ်ကို စစ်ဆေးရှာဖွေရန် ရပ်တန့်ခိုင်းရာ ရပ်တန့်ခြင်းမပြုဘဲ ပူးပေါင်းစစ်ဆေးရေးစခန်းရှိ 	4
မောင်း တံကိုတိုက်၍ မောင်းနှင်ထွက်ပြေးသဖြင့် ပူးပေါင်းအဖွဲ့က လိုက်လံ ဖမ်းဆီးရာ ဟွေ့ရဲစခန်းနှင့် 	4
တစ်မိုင်ခန့်အကွာ တာချီလိတ်-မိုင်းဆတ်သွား ကားလမ်းမပေါ်အရောက်တွင် ယာဉ်ပေါ်မှ ပစ္စည်းများချ၍ 	4
ရှောင်တိမ်းရန် ပြုလုပ်စဉ် ပူးပေါင်းအဖွဲ့နှင့် တွေ့ဆုံသဖြင့် ယာဉ်ပေါ်တွင် လိုက်ပါလာသူ 	4
အမျိုးသားတစ်ဦးက သေနတ်ဖြင့် ပစ်ခတ်ရန်ချိန်ရွယ်၍ မိမိအဖွဲ့မှ ပစ်ခတ်ခဲ့ရာ မော်တော်ယာဉ်ဘေး ကို 	4
သုံးချက်နှင့် ရှေ့ဝဲဘီးတစ်ချက် ထိမှန်သဖြင့် ယာဉ်ကိုရပ်တန့်၍ ယာဉ်ပေါ်ပါ လူနှစ်ဦးမှာ ယာဉ်ပေါ်မှ 	4
လျှိုအတွင်းသို့ ခုန်ချထွက်ပြေး လွတ်မြောက်သွားခဲ့ကြောင်း သိရ သည်။အဆိုပါ မော်တော်ယာဉ်ကို 	4
ပူးပေါင်းအဖွဲ့က သက်သေများရှေ့တွင် စစ်ဆေးခဲ့ရာ ယာဉ်နောက်ခန်း ထိုင်ခုံပေါ်ရှိ စက္ကူဖာအတွင်း 	4
ပလတ်စတစ် အိတ်ဖြင့်ထည့်လျက် ကဖင်း ၂၅ ကီလိုပါ တစ်အိတ်နှင့် ခုနစ်ကီလို ပါ တစ်အိတ် စုစုပေါင်း 	4
အလေးအချိန် ၃၂ ကီလို ကာလတန်ဖိုး ငွေကျပ် ၂၄ သိန်းကို လည်းကောင်း၊ ယာဉ်နောက် ခန်းအတွင်း 	4
ကြွေပြားများ၊ ကြွေပြား ကပ်သည့် ဘိလပ်မြေအိတ်များဖြင့် ရောနှောထားပြီး စက္ကူဖာများဖြင့် ထည့်လျက် 	4
စိတ်ကြွရူးသွပ်ဆေးပြား ထုတ်လုပ် ရာတွင်အသုံးပြုသော မျောက်တံဆိပ် အနံ့ဆေးရည်သုံးဖာ စုစုပေါင်း 	4
အလုံး ၆၀ အလေးချိန် လီတာ ၆၀ ကာလတန်ဖိုး ငွေကျပ် ၁၈၀၀၀၀ ကို လည်းကောင်း တွေ့ရှိ သဖြင့် 	4
ရဲအုပ်ကျော်စွာထွန်း သက်သေများရှေ့ ရှာဖွေပုံစံဖြင့်သိမ်းဆည်းခဲ့ကြောင်း သိရသည်။အမှုမှ 	4
စိတ်ကြွရူးသွပ်ဆေးပြား ထုတ်လုပ်ရာတွင် အသုံးပြုသည့် ဓာတုပစ္စည်းများ သယ်ဆောင်လာပြီး 	4
လက်နက်ဖြင့် ခုခံထွက်ပြေး တိမ်းရှောင်သူ နှစ်ဦးအား ဖမ်းဆီးရမိရေး အတွက် 	4
တာချီလိတ်မြို့မရဲစခန်းက အရေးယူ ဆောင်ရွက်ထားကြောင်း သိရသည်။MOI Webportal Myanmar	4
အရှိန်လွန် ယာဉ်တိမ်းမှောက်ခဲ့သဖြင့် ယာဉ်ပေါ်ပါသူ(၉)ဦး ဒဏ်ရာရ 	4
ရန်ကုန်၊ စက်တင်ဘာ ၂၄၂၃.၉.၂၀၁၄ ရက်နေ့ ၁၅၀၀ အချိန်တွင် သုံးခွမြို့နယ်၊ ဗန္ဓုလလမ်းအတိုင်း 	4
မြောက်မှတောင်သို့ သုံးခွမြို့နယ်နေ ယာဉ်မောင်း ကိုကျော်ကျော် (၃၀)နှစ် မောင်းနှင်လာသော 	4
လယ်ယာသုံး ဂွန်ဒေါင်းယာဉ်သည် (၉)ရပ်ကွက်လမ်းဆုံ အနီးအရောက် အရှိန်လွန်ကာ 	4
လမ်၏ယာဘက်သို့ ထိုးကျ တိမ်းမှောက်သွားခဲ့ ပါသည်။ထိုသို့ ယာဉ်တိမ်းမှောက်မှုကြောင့် 	4
ယာဉ်ပျက်စီးပြီး ယာဉ်ပေါ်ပါ အမျိုးသမီး (၉)ဦးတို့တွင် ဖူးရောင်၊ ပွန်းပဲ့၊ ပေါက်ပြဲ၊ 	4
နာကျင်ဒဏ်ရာများရရှိသဖြင့် သုံးခွ ပြည်သူ့ဆေးရုံနှင့် ရန်ကုန်ဆေးရုံကြီးတို့တွင် 	4
အတွင်း/ပြင်ပလူနာ(မစိုးရိမ်ရ)များအဖြစ် ဆေးကုသမှုခံယူခဲ့ရပါသည်။ယင်းကဲ့သို့ 	4
ယာဉ်မဆင်မခြင်မောင်းနှင်သူ ယာဉ်မောင်း ကိုကျော်ကျော်အား သုံးခွမြို့မရဲစခန်း ယာဉ်(ပ)၂၄/၂၀၁၄၊ 	4
ပြစ်မှုပုဒ်မ ၃၃၈/၃၃၇/၂၇၉ဖြင့် အမှုဖွင့် အရေးယူ ဆောင်ရွက်လျက်ရှိကြောင်း 	4
သတင်းရရှိပါသည်။	4
မသင်္ကာသူအား စစ်မေးရာက လုယက်မှုပေါ် 	4
နေပြည်တော်၊ စက်တင်ဘာ ၂၃၂၀၁၄ ခုနှစ်၊ စက်တင်ဘာလ ၂၂ ရက်နေ့ နံနက် ၁၁ နာရီအချိန် 	4
မန္တလေးတိုင်းဒေသကြီး၊ မန္တလေးခရိုင်ရဲတပ်ဖွဲ့မှူးရုံးမှတပ်ဖွဲ့ဝင်များသည် 	4
မပေါ်ပေါက်သေးသည့်အမှုများအား ကူညီစုံစမ်း ဖော်ထုတ်နိုင်ရန် သက်သေများနှင့်အတူ 	4
နယ်မြေအတွင်းသတင်းစုံစမ်းနေစဉ် ၈၆ လမ်း၊ ၁၀x၁၁ လမ်းကြား၌ I-phone တစ်လုံးနှင့်အတူ 	4
မသင်္ကာဖွယ်တွေ့ရှိသူတစ်ဦးအား စစ်ဆေးခဲ့သည်။ စစ်ဆေးချက်အရ အောင်မြေသာစံမြို့နယ်၊ 	4
ညောင်ကွဲရပ်ကွက်နေ မင်းမော်ဦး(၂၀)နှစ်ဖြစ်ပြီး လွန်ခဲ့သော(၅)ရက်ခန့် ည ၇ နာရီအချိန်ခန့်က 	4
သူငယ်ချင်းဖြစ်သူ ရာမင်း မောင်းနှင်သည့် ဆိုင်ကယ် နောက်မှ ထိုင်၍လိုက်ပါကာ ၃၄ လမ်း၊ ၇၇x၇၈ 	4
လမ်းကြားတွင် လမ်းလျှောက်နေသည့် အမျိုးသမီး တစ်ဦးထံမှ ပိုက်ဆံအိတ်အား လုယူခဲ့ကြောင်း၊ 	4
ထို့နောက် ပိုက်ဆံအိတ် အတွင်းပါရှိသည့် I-phone တစ်လုံး၊ ကျောက်ဆွဲပြားပါဆွဲကြိုး ၁ ကုံးတို့အား 	4
မင်းမော်ဦးမှယူခဲ့ပြီး Key Pad ဖုန်း ၂ လုံးအား ရာမင်းမှယူကာ ငွေကျပ်(၄)သိန်းကျော်အား ၂ 	4
ဦးခွဲဝေသုံးစွဲခဲ့ကြောင်း သိရှိရ သဖြင့် ၎င်းတို့ ၂ ဦးအား ချမ်းအေးသာစံမြို့မရဲစခန်း (ပ)၅၈၇/၂၀၁၄၊ 	4
ပြစ်မှုပုဒ်မ ၃၈၂/ကျင့် ၅၄ ဖြင့် အမှုဖွင့်အရေးယူ ထားကြောင်း သတင်းရရှိသည်။ရဲဇာနည်	4
အရှိန်မထိန်းနိုင်သောယာဉ် လမ်းလယ်ကျွန်းဘာရီယာတုံးအား ဝင်ရောက်တိုက်မိပြီးတိမ်းမှောက်	4
နေပြည်တော်၊ စက်တင်ဘာ ၂၃၂၀၁၄ ခုနှစ်၊ စက်တင်ဘာလ ၁၉ ရက်နေ့ ည ၇ နာရီ ၁၀ မိနစ်အချိန် 	4
ပဲခူးတိုင်းဒေသကြီး၊ ဒိုက်ဦးမြို့နယ်၊ ရန်ကုန်-မန္တလေးအမြန်လမ်း၊ မိုင်တိုင်အမှတ်(၅၈/၀-၁)ကြားတွင် 	4
ယာဉ်တိမ်းမှောက်မှု ဖြစ်ပွားကြောင်းသတင်းအရ ဘောနီအမြန်လမ်းရဲစခန်းမှတပ်ဖွဲ့ဝင်များနှင့် 	4
အမြန်လမ်းမီးသတ်တပ်ဖွဲ့မှ တပ်ဖွဲ့ဝင်များက သက်သေများနှင့်အတူ သွားရောက်စစ်ဆေးခဲ့သည်။ 	4
စစ်ဆေးချက်အရ နေပြည်တော်ဘက်မှ ရန်ကုန်ဘက်သို့ ပဲခူးတိုင်းဒေသကြီး၊ ရေတာရှည်မြို့နယ်၊ 	4
သာဂရမြို့၊ စျေးကွက်သစ်ရပ်ကွက်နေ အောင်တင်ဝင်း(၄၂)နှစ်မောင်းနှင်လာသော 7F/xxx 	4
ပရိုဘောက်အဖြူရောင်ယာဉ်မှာ အရှိန်မထိန်းနိုင်ဘဲ လမ်းလယ်ကျွန်းဘာရီယာတုံးအား 	4
ဝင်ရောက်တိုက်မိပြီး ပက်လက်လန်တိမ်းမှောက်ခဲ့ကြောင်းသိရှိရသည်။ 	4
ထိုသို့တိုက်မိတိမ်းမှောက်မှုကြောင့် အောင်တင်ဝင်းတွင် ယာမျက်ခုံး/နဖူးပွန်းပဲ့၊ ရင်ဘတ်အောင့်၊ 	4
ခါးနာကျင် ဒဏ်ရာနှင့် ယာဉ်ပေါ်တွင်လိုက်ပါလာသည့် မကွေးတိုင်းဒေသကြီး၊ သရက်မြို့၊ 	4
မြောက်မင်းတဲရပ်ကွက်နေ အောင်ကျော်မိုး(၁၉)နှစ်တွင် ဝဲခြေထောက်/ယာဒူးခေါင်းနာကျင်၊ 	4
ဝဲပုခုံး/ဝဲလက်ဖဝါးနာကျင်ဒဏ်ရာများ အသီးသီးရရှိခဲ့သဖြင့် ပဲခူးပြည်သူ့ဆေးရုံသို့ တင်ပို့ကုသခဲ့ကာ 	4
အောင်တင်ဝင်းအား ဘောနီအမြန်လမ်း ရဲစခန်း ယာဉ်(ပ)၁၃/၂၀၁၄၊ ပြစ်မှုပုဒ်မ ၃၃၇/၃၃၈ ဖြင့် 	4
အမှုဖွင့်အရေးယူထားကြောင်း သတင်းရရှိသည်။ရဲဇာနည်	4
နယ်လှည့်၍ ဆိုင်ကယ် ခိုးယူသူများအား ဖမ်းဆီးရမိ	4
မုံရွာ စက်တင်ဘာ ၂၃စစ်ကိုင်းတိုင်း ဒေသကြီး မုံရွာမြို့၌ နယ်လှည့်၍ ဆိုင်ကယ်ခိုးယူသူ ခုနစ်ဦးနှင့် 	4
ခိုးရာပါ ဆိုင်ကယ် ၃၄ စီးကို စက်တင်ဘာ ၇ ရက်မှစတင်၍ မုံရွာမြို့နယ် ရဲတပ်ဖွဲ့ဝင်များက 	4
ပူးပေါင်းဖော်ထုတ် ဖမ်းဆီးနိုင်ခဲ့ကြောင်း စစ်ကိုင်း တိုင်း ဒေသကြီး အစိုးရရုံးအဖွဲ့ နယ်စပ်ရေးရာနှင့် 	4
လုံခြုံရေး ဝန်ကြီးဌာနရုံးမှ သိရသည်။သြဂုတ် နောက်ဆုံးပတ်တွင် မုံရွာမြို့ပေါ်၌ ဆိုင်ကယ် ခိုးယူခံရသည့် 	4
ဖြစ်စဉ်များ နေ့စဉ်နီးပါး ဖြစ်ပွားခဲ့သည်။ အချို့သော ဆိုင်ကယ်ပိုင်ရှင်များသည် ဆိုင်ကယ်ခိုးယူ 	4
ခံရသော်လည်း ယင်းဆိုင်ကယ်မှာ လိုင်စင် (ယာဉ်မှတ်ပုံတင်) ပြုလုပ်ထားခြင်း မရှိသည့် အတွက် 	4
ရဲစခန်းများသို့ တိုင်တန်းအကြောင်း ကြားရန် ပျက်ကွက်ခဲ့သူများ ရှိခဲ့ကြောင်း မုံရွာ မြို့မရဲစခန်းမှူး 	4
ဒုတိယရဲမှူး ကျော်ကျော်ညွန့်က ပြောသည်။မုံရွာမြို့ပေါ်၌ ပျောက်ဆုံး ဆိုင်ကယ်များနှင့် ပတ်သက်၍ 	4
စက်တင်ဘာ ၇ ရက်မှ စတင်ဖော်ထုတ် ဖမ်းဆီးခဲ့ရာ ဆိုင်ကယ် ခိုးယူသူဟု သံသယရှိသူ ခုနစ်ဦးနှင့် 	4
ထိုသူတို့၏ ဖော်ပြချက်များအရ ခိုးရာပါ ဆိုင်ကယ် ၃၄ စီးတို့ကို အချိန်တို အတွင်း ဖော်ထုတ် ဖမ်းဆီး 	4
နိုင်ခဲ့ခြင်း ဖြစ်သည်။အဆိုပါ ခိုးရာပါ ဆိုင်ကယ်များကို မုံရွာမြို့မ ရဲစခန်းနှင့် မုံရွာနယ်မြေ ရဲစခန်းများ၌ 	4
ကုန်းလမ်းသယ်ယူ ပို့ဆောင်ရေး ညွှန်ကြားမှု ဦးစီးဌာန( ယာဉ်မှတ်ပုံတင်ရေးနှင့် စစ်ဆေးရေးဌာန) 	4
တို့အဖွဲ့မှ ပူးပေါင်း၍ အင်ဂျင်နံပါတ်၊ ယာဉ်ကိုယ်ထည် နံပါတ်များကို စိစစ်လျက် ရှိကြောင်း 	4
သိရသည်။	4
ကားနှင့်ဆိုင်ကယ် မျက်နှာချင်းဆိုင် တိုက်မိရာမှ နှစ်ဦး သေဆုံး	4
မန္တလေး စက်တင်ဘာ ၁ရမန္တလေးတိုင်း ဒေသကြီး အောင်မြေသာဇံမြို့နယ် ၈၃ လမ်းအတိုင်း 	4
တောင်မှမြောက်သို့ မောင်းနှင် လာသော 5H/---- မတ်တူး အဖြူရောင်ယာဉ်မှ တစ်ဖက်ယာဉ်ကြောသို့ 	4
ရောက်ရှိကာ မျက်နှာချင်းဆိုင် ဘက်မှ စိုင်းမောင်မောင်၂၃ နှစ် (ဘ)ဦးမြင့် ချမ်းအေးသာဇံ မြို့နယ်နေသူ 	4
မောင်းနှင်ပြီး မမိုးသူဇာ ၁၁ နှစ်(ဘ) ဦးဇော်မင်းနိုင်နှင့် ရဲသူရိန် ၁ဝ နှစ် (ဘ) ဦးဇော်မင်းနိုင်တို့ 	4
လိုက်ပါလာသော ၁ရယ/---- ကန်ဘို ၁၂၅ ဆိုင်ကယ်ကို ဝင်တိုက်မိပြီး မောင်းနှင် ထွက်ပြေးရာ ဆိုင်ကယ် 	4
မောင်းနှင်သူ စိုင်းမောင်မောင်တွင် မေးစေ့ပေါက်၊ ဝမ်းဗိုက်နာ၊ ရင်ဘတ်ပွန်း၊ အပေါ်သွားတစ်ချောင်းကျိုး 	4
ဒဏ်ရာရရှိ၍ မန္တလေးမြို့ အထွေထွေ ရောဂါကု ပြည်သူ့ဆေးရုံကြီးသို့ တင်ပို့ပြီး မမိုးသူဇာနှင့် 	4
မောင်ရဲသူရိန် တို့တွင် နောက်စေ့ စုတ်ပြဲ၊ ဝဲနား သွေးထွက်ဒဏ်ရာတို့ ရရှိကာ ဆေးရုံကြီးသို့ ပို့ဆောင်စဉ် 	4
သေဆုံးခဲ့သည်။အဆိုပါ ယာဉ်နှင့် ပတ်သက်၍ လိုက်လံ စုံစမ်းဖမ်းဆီးရာ ၁၇ လမ်း၊ ၈၈ လမ်းနှင့် ၈၉ 	4
လမ်းကြားရှိ ကားဆေးသုတ်ဆိုင် တစ်ဆိုင်တွင် မတ်တူး အဖြူရောင် ယာဉ်ယာဉ်မောင်းဖြစ်သူ 	4
ကျော်ကျော်စိန် ၄၉ နှစ် (ဘ) ဦးသောင်းရင် အောင်မြေ သာဇံမြို့နယ် နေသူကို တွေ့ရှိရသဖြင့် 	4
အမှတ်(၅)ရဲစခန်းက အမှုဖွင့် ထားရှိကြောင်း သိရသည်။မြဝတီ	4
ချိုင့်ခွက်အားဖြတ်သန်းမောင်းနှင်စဉ် ဆိုင်ကယ်နောက်တွင်စီးနင်းလိုက်ပါသူ အမျိုးသမီးတစ်ဦး 	4
ပြုတ်ကျခဲ့သဖြင့် သေဆုံး	4
ရန်ကုန်၊ စက်တင်ဘာ ၇၆.၉.၂၀၁၄ ရက်နေ့ ၁၂၃၀ အချိန်ခန့်တွင် လှည်းကူးမြို့နယ်၊ ညောင်နှစ်ပင်(ဂ) 	4
နယ်မြေရဲစခန်းမှတပ်ဖွဲ့ဝင်များသည် အမျိုးသမီးတစ်ဦး ဆိုင်ကယ်ပေါ်မှပြုတ်ကျ၍ ဒဏ်ရာများရရှိကာ 	4
လှည်းကူးမြို့နယ်ဆေးရုံတွင် ဆေးကုသမှုခံယူနေကြောင်းသတင်းအရ 	4
သွားရောက်စစ်ဆေးခဲ့ပါသည်။ထိုသို့ သွားရောက်စစ်ဆေးခဲ့ရာ ယင်းနေ့ ၁၀၂၀ အချိန်ခန့်က 	4
လှည်းကူးမြို့နယ်၊ ကြာအင်းကျေးရွာနေ ကိုမျိုးမင်းဦး၊ (၃၃)နှစ်သည် လှည်းကူးမြို့နယ်၊ 	4
ညောင်ပင်ကျေးရွာနေ ဒေါ်အုန်းမြင့်၊ (၅၀)နှစ်နှင့် မောင်ဟန်ဇော်ထွန်း၊ (၄)နှစ်တို့အား Feeling-110 	4
အမျိုးအစားဆိုင်ကယ်ဖြင့်တင်ဆောင်၍ လှည်းကူး-ငါးဆူတောင်လမ်းအတိုင်း 	4
ငါးဆူတောင်ကျေးရွာဘက်မှ အမှတ်(၃)လမ်းဆုံဘက်သို့မောင်းနှင်လာစဉ် 	4
ငါးမွေးမြူရေးလမ်းဆုံအကျော်အရောက် ချိုင့်ခွက်အားဖြတ်သန်းမောင်းနှင်စဉ် 	4
ဟန်ချက်မထိန်းနိုင်ဖြစ်ကာ ဆိုင်ကယ်၏နောက်ဆုံးတွင် စီးနင်းလိုက်ပါလာသူဒေါ်အုန်းမြင့်မှာ 	4
ဆိုင်ကယ်ပေါ်မှပြုတ်ကျခဲ့သဖြင့် နှာခေါင်းနှင့် 	4
နားတို့တွင်သွေးထွက်ဒဏ်ရာများရရှိခဲ့ခြင်းဖြစ်ကြောင်းသိရှိရပြီး 	4
ဆေးကုသမှုခံယူစဉ်သေဆုံးသွားခဲ့ပါသည်။ယင်းသို့ ဆိုင်ကယ်မဆင်မခြင်မောင်းနှင်သူ ကိုမျိုးမင်းဦးအား 	4
ညောင်နှစ်ပင်(ဂ)နယ်မြေရဲစခန်း ယာဉ် (ပ)၄/၂၀၁၄၊ ပြစ်မှုပုဒ်မ ၃၀၄-က ဖြင့်အမှုဖွင့်လှစ်ကာ 	4
အရေးယူဆောင်ရွက်လျက်ရှိကြောင်း သတင်းရရှိပါသည်။Yangon Police	4
(၇)တန်းကျောင်းသားများဖြစ်သော အင်းစိန်မြို့နယ်နေ မောင်အောင်နိုင်ထွေး၊ (၁၃)နှစ်နှစ်နှင့် 	4
မောင်သက်ပိုင်ဦး၊ (၁၃)နှစ်တို့ပါ (၇)ဦးသည် အင်းစိန်မြို့နယ်၊ ရွာမအနောက်ရပ်ကွက်၊ နယ်မြေ(၁၅/ခ)၊ 	4
(၈)နံပါတ်ဆန်ဆက်ဝင်းဘေး လှို်င်မြစ်အတွင်း ရေဆင်းချိုးရာမှ မောင်အောင်နိုင်ထွေးနှင့် 	4
မောင်သက်ပိုင်ဦးတို့(၂)ဦးမှာရေနစ်ပျောက်ဆုံးသွားခဲ့သဖြင့် 	4
လိုက်လံရှာဖွေလျက်ရှိပါသည်။ထိုသို့ရှာဖွေလျက်ရှိစဉ် ၆.၉.၂၀၁၄ ရက်နေ့ ၁၈၃ဝအချိန် 	4
ရေနစ်ပျောက်ဆုံးနေသူ(၂)ဦးအနက် မောင်အောင်နိုင်ထွေးအား အင်းစိန်မြို့နယ်၊ မြို့သစ်(က+ခ)ရပ်ကွက်၊ 	4
လှိုင်မြစ်ကမ်းစပ်တွင် သေဆုံးလျက်တွေ့ရှိခဲ့ရပါသည်။၎င်းသေဆုံးမှုနှင့်ပတ်သက်၍ အင်းစိန်မြို့မရဲစခန်း 	4
သေမှုသေခင်းအမှတ်စဉ် (၆၇/၂၀၁၄) ဖြင့် ရေးဖွင့်ကာ စစ်ဆေးလျက်ရှိကြောင်း 	4
သတင်းရရှိပါသည်။	4
အရှိန်မထိန်းနိုင်သော ကုန်တင်ယာဉ်တောင်နံရံဝင်တိုက်တိမ်းမှောက်	4
ကော့ကရိတ် အောက်တိုဘာ ၂၂အောက်တိုဘာ ၂ဝ ရက် ညနေ ၃ နာရီခန့်က မြဝတီမှ ကော့ကရိတ် သို့ 	4
ယာဉ်မောင်းကျော်မင်းဦး(၄ဝ နှစ်) မောင်းနှင်လာသော ၁၂ ဘီးကုန်တင် ယာဉ် ဖြူ/နက်ပြာယာဉ်မှာ 	4
မြဝတီ မြို့မှ ကော့ကရိတ်မြို့သို့ ကုန်ပစ္စည်း များ တင်ဆောင်မောင်းနှင်လာစဉ် ချောင်းမပူးတံတား 	4
(၅)တန်အနီး အရောက်တွင် အရှိန်မထိန်းနိုင်ဘဲ လမ်းယာဘက်တောင်နံရံအား ဝင် ရောက်တိုက်မိခဲ့ပြီး 	4
တိမ်းမှောက် ခဲ့ကြောင်း သိရသည်။ ယာဉ်ထိန်းတပ်ဖွဲ့စု(၇၁)မှ ရဲအုပ် ဝင်းအောင်၊ ခရိုင်ရဲတပ်ဖွဲ့မှ ရဲအုပ် 	4
မျိုးမင်းထွန်း၊ မြို့နယ်ရဲတပ်ဖွဲ့မှ ရဲအုပ်ဇေယျာစိုးတို့က အခင်းဖြစ်ပွား ရာနေရာကို သွားရောက်စစ်ဆေး 	4
ခဲ့ရာ ယာဉ်မောင်းကျော်မင်းဦး မှာ ဒဏ်ရာ(မစိုးရိမ်ရ)ရရှိခဲ့ပြီး ကော့ကရိတ်ခရိုင် ပြည်သူ့ဆေးရုံသို့ 	4
တင်ပို့ပေးခဲ့သည်။ သို့ဖြစ်၍ ယာဉ်မဆင်မခြင် မောင်းနှင်သူ ယာဉ်မောင်း ကျော်မင်းဦးအား ဥပဒေအရ 	4
အရေးယူပေးပါရန် ရဲအုပ်ဝင်းအောင် က တရားလိုပြု လုပ်တိုင်တန်းပြီး ကော့ကရိတ်မြို့မရဲစခန်းက 	4
အမှုဖွင့် စစ်ဆေးဆောင်ရွက်လျက်ရှိကြောင်း သိရသည်။ တင်ဝင်းလှိုင်(ကော့ကရိတ်) Myanmaalinn	4
၈နှစ်သမီးကို အဓမ္မပြုကျင့်ခဲ့သူအား အရေးယူဖို့ဆောင်ရွက်	4
စစ်တွေမြို့ မြေပုံ  စက်တင်ဘာ ၂၃ ရက်နေ့က စစ်တွေမြို့မှာရှိတဲ့ ၈ နှစ်အရွယ် မိန်းကလေးငယ်ကို 	4
စစ်တွေအခြေစိုက် ခမရ ၃၅၄ တပ် မှာ တာဝန်ကျတဲ့ ဒုတပ်ကြပ် တစ်ဦးက အဓမ္မပြုကျင့်လို့ ရန်ကုန် 	4
ကလေးဆေးရုံကို ပို့ဆောင် ကုသခဲ့ရပါတယ်။အောက်တိုဘာ လ ၂၁ ရက်နေ့မှာတော့ အဲဒီ 	4
မိန်းကလေးငယ်ဟာ ရန်ကုန် ကလေးဆေးရုံမှာ ဆေးကုသမှု ခံယူရင်း 	4
ကွယ်လွန်သွားခဲ့ပါတယ်။အောက်တိုဘာ ၂၄ ရက်နေ့မှာတော့ ရခိုင်ပြည်နယ် အမျိုးသား ကောင်စီ(ANC) 	4
