title	category
နယ်စပ်ကိုလည်း သေချာစွာ သတ်မှတ်ရန် အားထုတ်လေသည်။ ဗြိတိသျှ အရာရှိ 	3
နှစ်ဦးဖြစ်သော ချူးနှင့် ရိုက်စ်တို့ကို နယ်စပ်ကိစ္စ ဆောင်ရွက်ရန်စေလွှတ်ရာ မြန်မာတို့က 	3
၎င်းတို့ကို ဖမ်းဆီးချုပ်နှောင်လိုက်သည်။ ထို့ပြင် မြန်မာတို့သည် ကချာနယ်တွင်းသို့ 	3
ဝင်ရောက် တိုက်ခိုက်ကြလေသည်။ ထိုအချိန်၌ ဗြိတိသျှတို့သည် ရှေးယခင်ကထက် ပို၍ 	3
အင်အားများစွာ ပြည့်ဖြိုးနေလေသည်။ ဗြိတိသျှတို့သည် နပိုလီယန်နှင့် ယှဉ်ပြိုင် 	3
တည်ဆောက်ကြရာ၌ ကမ္ဘာ့ အနှံ့အပြားတွင် အနိုင်ရခဲ့ပြီ ဖြစ်လေသည်။	3
အိန္ဒိယတွင် ဗြိတိသျှတို့၏ စစ်အောင်နိုင်မှုကို ထိရောက်စွာ အသုံးပြုနိုင်စေရန် 	3
အိန္ဒိယနိုင်ငံသားများက ဗြိတိသျှတို့၏ တန်ခိုးအာဏာ လွှမ်းမိုးခြင်းကို အကျောက်အကန် 	3
မပြုတော့ဘဲ အသာတကြည် လက်ခံရန် လိုလေသည်။ ထိုကြောင့် မြန်မာတို့က 	3
ထိပါးလာသည်ဟု ယူဆသောအခါ၌ ဗြိတိသျှတို့သည် ချက်ခြင်း တုံ့ပြန်မည်သာ 	3
ဖြစ်လေသည်။ ၁၈၂၄ ခုနှစ်၊ မတ်လ ၅ ရက်နေ့၌ မြန်မာနိုင်ငံကို ဗြိတိသျှတို့က စစ်ပြုကြောင်း ကြေညာလိုက်လေသည်။	3
ဗြိတိသျှတို့သည် မြန်မာတို့ထက် မိမိတို့က အင်အား သာနေကြောင်းကို ယုံကြည် 	3
စိတ်ချကြသည်။ ထို့ပြင် မြန်မာ့ အခြေအနေသည် အပေါ်ယံ အမြင်ထက် ပိုမို၍ ချို့ငဲ့ 	3
နေသည်ဟု ယူဆသည်။ ဥပမာ ဗြိတိသျှနှင့် မြန်မာ စစ်ဖြစ်လျှင် ယိုးဒယားတို့က 	3
အခွင့်ကောင်းယူ၍ မြန်မာတို့ကို အလျင်အမြန် ကလဲ့စား ချေကြလိမ့်မည်ဟု လည်းကောင်း၊ 	3
မွန်တို့က ဗြိတိသျှတို့အား မိမိတို့ကို မြန်မာ့ လက်အောက်မှ ကယ်တင်ပေးသူ အဖြစ်နှင့် 	3
ဝမ်းပန်းတသာ ကြိုဆို ကြလိမ့်မည်ဟု လည်းကောင်း၊ ရခိုင်တို့ကလည်း ထိုနည်းတူပင် 	3
ရှိလိမ့်မည်ဟု လည်းကောင်း တွေးထင် ယူဆလေသည်။	3
ဗြိတိသျှတို့ တွေးထင်ချက်သည့် မှန်သင့်သလောက် မှန်သည်။ ရခိုင်သားတို့သည် မြန်မာ 	3
အရာရှိများကို နှစ်မြို့ခြင်း မရှိချေ။ မြန်မာတို့ထက် ဗြိတိသျှတို့က အင်အားသာ၍ 	3
ဗြိတိသျှတို့သည် စစ်နိုင်မည့်သူ ဖြစ်ကြောင်းကို ကောင်းစွာ ချိန်ဆ တတ်သူများ ဖြစ်သည်။ 	3
ထိုကြောင့် ဗြိတိသျှတို့သည် ရခိုင် စစ်တပ် တတပ်ကိုပင် ဖွဲ့စည်းနိုင်ခဲ့သည်။ သို့သော် 	3
ရခိုင်သားတို့သည် ရခိုင်ဒေသမှ မြန်မာတို့ ထွက်ခွာ သွားစေရန်ကိုသာ အလိုရှိသူများ ဖြစ်၍ 	3
မြန်မာတို့ ဆုတ်ခွာရလျှင်ပင် ဗြိတိသျှ အုပ်ချုပ်မှုကိုလည်း အလိုမရှိ ဖြစ်ကြတော့သည်။	3
တောင်ပိုင်း မွန်တို့သည်လည်း မြန်မာတို့ကို တော်လှန် တိုက်ခိုက် နေခြင်းဖြင့် အချိန်ကုန် 	3
လူပန်း နစ်နာ ခဲ့သည်ဟု သဘောပေါက်ကာ မြန်မာဘုရင် အုပ်စိုးခြင်းကို အကြည်အသာ 	3
ခံယူကြပြီ ဖြစ်သည်ကို တွေ့ရသည်။ သံလျင်ရှိ မွန်မြို့ဝန်သည် မိမိ နှစ်မကို မြန်မာမင်းနှင့် 	3
လက်ဆက်ခဲ့သည်။ ၎င်းသည် မြန်မာတို့၏ တန်ခိုးအင်အား ခိုင်လုံခြင်း မရှိတော့ကြောင်းကို 	3
သိမြင်သည့် အချိန်အထိ ဗြိတိသျှတို့ကို အကူအညီ မပေးဘဲနေခဲ့သည်။	3
ယိုးဒယား(ယခု ထိုင်းနိုင်ငံ) တို့က ဗြိတိသျှတို့ စစ်အောင်နိုင်လျှင် ဝင်၍ အမြတ်ထုတ်ရန် 	3
စိတ်အား သန်လျက် ရှိကြသည်။ သို့သော် ဗြိတိသျှတို့သည် မြန်မာတို့ကို အလွယ်တကူ 	3
တိုက်ခိုက် နှိမ်နင်း နိုင်သည်ဟု ယုံကြည်မှု မရှိသောကြောင့် နောက်ဆုတ် နေကြလေသည်။ 	3
မြန်မာနိုင်ငံ ပြိုကွဲသော အခါမှ ရသမျှကို ဝင်ရောက် သိမ်းယူမည်သာ ဖြစ်လေသည်။	3
ဗြိတိသျှတို့သည် ရန်ကုန်ကို သိမ်းပိုက်ပြီးလျှင် မြန်မာတို့ထံမှ စစ်ပြေငြိမ်းစကား 	3
ဆိုလာလိမ့်မည်ဟု ထင်မှတ် ခဲ့ကြသည်။ အကယ်၍ ရန်ကုန် သိမ်းပိုက်ပြီးသည့် တိုင်အောင် 	3
မြန်မာတို့က စစ်ပြေငြိမ်းစကား မဆိုလာလျှင် မွန်နှင့် အခြား မြန်မာ မဟုတ်သော 	3
တိုင်းရင်းသားများသည် ဗြိတိသျှ စစ်တပ်ကြီးကို ပြည်မတွင်းသို့ ချီတက်နိုင်စေရန် သယ်ယူ 	3
ပို့ဆောင် ပေးလိမ့်မည်ဟု မျှော်လင့်နေသည်။	3
ဗြိတိသျှ တပ်မကြီး၌ ဥရောပ စစ်သည် ၅,၀၀ဝ အပါအဝင် စစ်သည်ပေါင်း ၁၁,၀၀ဝ ရှိသည်။ 	3
ဗြိတိသျှ စစ်တပ်ကြီးသည် အိန္ဒိယ ဆိပ်ကမ်း အသီးသီးမှ ထွက်ခွာ၍ အန်ဒမန် ကျွန်းစုတွင် 	3
ဆုံတွေ့ပြီးနောက် ရန်ကုန် ဆိပ်ကမ်းသို့ ဝင်ကြလေသည်။ ထိုစစ်တပ်ကြီး အပြင် အာသံ၊ 	3
မဏိပူရနှင့် ရခိုင်သို့လည်း မြန်မာတို့ကို တိုက်ခိုက် နှင်ထုတ်ရန် စစ်တပ်ခွဲများ 	3
စေလွှတ်သည်။ တနင်္သာရီကို သိမ်းရန် အတွက်လည်း ရေတပ် တတပ် စေလွှတ်လိုက်သည်။	3
မြန်မာတို့က ဗြိတိသျှတို့သည် ဘင်္ဂလားနယ်ကို သိမ်းပိုက်ထားသည်နှင့် တချိန်တည်းတွင်	3
 ပင်လယ်ကြောင်းမှ မြန်မာနိုင်ငံသို့ ဝင်ရောက် တိုက်ခိုက် လိမ့်မည်ဟု တကြိမ် တခါမျှ 	3
စဉ်းစားမိခြင်း မရှိခဲ့ပေ။ ၁၈၂၄ ခုနှစ်၊ မေလ ၁ဝ ရက်နေ့တွင် ရန်ကုန် ဆိပ်ကမ်းသို့ ဗြိတိသျှ 	3
စစ်သင်္ဘောများ ရောက်လာသော အခါ၌ မြန်မာတို့သည် အံ့အား အသင့်ကြီး 	3
သင့်ကုန်ကြသည်။ ဗြိတိသျှတို့သည် ရန်ကုန်ကို အလွယ်တကူပင် ရလိုက်လေသည်။ သို့သော် 	3
ရန်ကုန်ကို သိမ်းပိုက်နိုင်ခြင်းဖြင့် ရုတ်တရက် ထူးခြားခြင်း မရှိချေ။ မြန်မာ စစ်မှူး 	3
စစ်ကဲတို့သည် ရန်ကုန် ပတ်လည်တွင် နေထိုင်သူ အားလုံးတို့ကို ရွှေ့ပြောင်းစေသည်။ 	3
ရန်ကုန် ဝန်းကျင် ပတ်လည်တွင် လူသူ ဆိတ်သုဉ်း၍ တောကြီး မြက်မဲသာလျှင် ရံ၍ ရှိရကား 	3
ဗြိတိသျှတို့သည် စားနပ်ရိက္ခာနှင့် လမ်းပြများ၊ သတင်း ပေးပို့မည့်သူများ၊ သယ်ယူ ပို့ဆောင် 	3
ပေးမည့်သူများကို ရှာဖွေ မရနိုင် ဖြစ်လေတော့သည်။ မကြာမြင့်မီ မိုးကျ၍ လာလေရာ 	3
ဗြိတိသျှတို့မှာ ထိုနေရာမှ ထပ်မံ ရွေ့လျားနိုင်ခြင်း မရှိတော့ဘဲ မြန်မာတို့ လာရောက် 	3
တိုက်ခိုက်ခြင်းကိုသာ စောင့်ဆိုင်း၍ နေကြရလေသည်။	3
ဗြိတိသျှတို့ စစ်ကြေညာသော အချိန်၌ မြန်မာတို့၏ တပ်မကြီးသည် စစ်တကောင်းနှင့် 	3
ဘင်္ဂလားကို တိုက်ခိုက်ရန် အိန္ဒိယ နယ်စပ်တွင် ရောက်နေလေသည်။ သို့သော် မြန်မာနိုင်ငံ 	3
အတွင်း၌ စစ်တပ်များ အလျင်အမြန် ဖွဲ့စည်း၍ သုံးပါး ဝန်ကြီးနှင် ကျည်ဝန်ကြီးတို့ 	3
ကွပ်ကဲပြီးလျှင် ဗြိတိသျှ စစ်တပ်ကို ခုခံ တိုက်ခိုက်ကြသည်။ ဗြိတိသျှတို့သည် ရန်ကုန်ကို 	3
သိမ်းပိုက်ပြီးနောက် ရွှေတိဂုံ ကုန်းမြင့်တွင် တပ်စွဲ၍ တြိဂံ ပုံသဏ္ဌာန် ခံတပ် 	3
တည်ဆောက်ကြသည်။ တပ်စခန်းထိပ်ဖျားမှာ ရွှေတိဂုံ ဘုရား ဖြစ်၍ တပ်အခြေမှာ 	3
ရန်ကုန်မြစ် ဖြစ်သည်။ မြန်မာတို့သည် ကြည့်မြင်တိုင်တွင် တပ်စွဲပြီးနောက် ထိုမှ တဆင့် 	3
ဗြိတိသျှ ရေတပ် ဆုတ်ခွာရန် သို့မဟုတ် မီးလောင် ပျက်စီး သွားစေရန် မီးဖောင်များကို 	3
ကြည့်မြင်တိုင် ဆိပ်ကမ်းမှ မျှောချကြသည်။ ဤတွင် ဗြိတိသျှ စစ်တပ်သည် ကြည့်မြင်တိုင်ကို 	3
တိုက်ခိုက်၍ ပထမ မြန်မာ ခံတပ်ကို သိမ်းယူလေသည်။ မင်းကြီး မဟာ ဗန္ဓုလကို 	3
ရခိုင်တိုင်းမှ အမြန်ပြန်လာရန် ဆင့်ခေါ် လိုက်လေသည်။ စစ်သူကြီး ဗန္ဓုလသည် မုတ်သုန်မိုး 	3
အပြင်းထန်ဆုံး ရွာသွန်းနေချိန်တွင် တပ်မတော် တခုလုံးနှင့် အမြောက် လက်နက်များပါ 	3
သယ်ဆောင်၍ ရခိုင်ရိုးမကို အပြင်းချီတက် ဖြတ်ကျော် ခဲ့လေသည်။ ဤအချက်ဖြင့် 	3
မြန်မာတပ်များ၏ တပ်ချီ တပ်ဆုတ် လျင်မြန်မှု အစွမ်းကို ပေါ်လွင်စေခဲ့ရာ ဗြိတိသျှ 	3
စစ်ဗိုလ်များပင် အံ့ဩ ခဲ့ကြလေသည်။ ဤသို့သော မြန်မာ့စွမ်းရည်ကို ပြောက်ကျား စနစ် 	3
စစ်ဆင်ရေးတွင် အသုံးချ သင့်သော်လည်း ဗန္ဓုလသည် ခေတ်မှီ လက်နက်များ တပ်ဆင်၍၊ 	3
အကျအန ပြင်ဆင်ထားသော ရန်သူ စစ်တပ်ကို ရှေ့မှနေ၍ ရင်ဆိုင် တိုက်ခိုက်လေသည်။ 	3
ဗန္ဓုလသည် ရွှေတိဂုံ ဘုရားနှင့် ကြည့်မြင်တိုင်ကို အဓိက ထား၍ တိုက်ခိုက်ခဲ့သည်။ 	3
မြန်မာတို့သည် ဗြိတိသျှတို့ တပ်စွဲဌာနသို့ ခံတပ်များကို တဖြေးဖြေး ရှေ့သို့ တိုး၍ တရွေ့ရွေ့ 	3
ချဉ်းကပ် လာကြပြီးနောက် အလုံးအရင်းနှင့် တိုက်ခိုက်ကြသည်။ ဗြိတိသျှ စစ်တပ်သည် 	3
ရွေ့လျားနေသော မြန်မာတပ် နီးကပ်လာသော် အဆက်မပြတ် ပစ်ခတ်ကြပြီးလျှင် 	3
ပတ်ပတ်လည်ရှိ မြန်မာတို့၏ ခံတပ်များကို ပစ်ခတ် ဖြိုဖျက်လေသည်။	3
မြန်မာတို့၏ သေနတ်မှာ ကျည်တခါ ပစ်ပြီး နောက်တဖန် ကျည်သွင်းရန် နှေးကွေး 	3
နေလေရာ ဒုတိယအကြိမ် ကျည်မသွင်းနိုင်မီ ဗြိတိသျှ စစ်သားများသည် မြန်မာတပ်တွင်းသို့ 	3
လှံစွပ်များဖြင့် ဝင်ရောက် တိုက်ခိုက် နိုင်လေသည်။ ရှေးယခင်က မြန်မာတို့ အဖို့ 	3
စစ်အောင်နိုင်မှုများကို ဖန်တီးခဲ့သော မြန်မာ ခံတပ်များမှာ ယခု အကြိမ်တွင် မြန်မာ့ 	3
သေတွင်းသဖွယ် ဖြစ်တော့သည်။ သို့သော် မြန်မာတို့သည် မလျော့သော သတ္တိဖြင့် အသေခံ၍ 	3
ခုခံ တိုက်ခိုက်ကြသည်။ မြန်မာတို့သည် လက်နက်ချခြင်း၊ ထွက်ပြေးခြင်း မပြုကြဘဲ ဓား 	3
လှံကို စွဲကိုင်၍ ဗြိတိသျှ စစ်သည်တို့၏ သေနတ် လှံစွပ်များ အကြားသို့ တိုးဝင်	3
 ထိုးခုတ်ကြရာဗြိတိသျှတို့သည် အံ့ဩ ကြရပြန်သည်။ တိုက်ပွဲမှာ လွန်စွာ ပြင်းထန်လှ သဖြင့် 	3
ဗြိတိသျှတို့သည် မြန်မာ့ တပ်မကြီးကို ရုတ်တရက် ထိုးဖောက်နိုင်ခြင်း မရှိခဲ့ချေ။ 	3
မြန်မာတို့လည်း ကုက္ကိုင်းတွင် တပ်များ ပြန်လည် စုရုံးရန် အချိန်ရလိုက်သည်။ သို့သော် 	3
ဤအဖြစ်မှာ ကြာရှည် တည်တံ့ခြင်း မရှိပေ။ ဗြိတိသျှတို့က အပြင်းအထန် တိုက်ခိုက်ပြန် 	3
သဖြင့် မြန်မာတပ်သည် ရွေ့လျားရ ပြန်သည်။ စစ်သူကြီး ဗန္ဓုလတွင် စစ်သည် ၇,၀၀ဝ 	3
မျှသာ ကျန်ရစ်သော်လည်း ထိုစစ်သည်များနှင့်ပင် ဓနုဖြူခံတပ်သို့ ရွှေ့ပြောင်း 	3
ဆုတ်ခွာပြီးလျှင် နေပြည်တော်သို့ ရှေးရှု ချီတက်လာမည့် ဗြိတိသျှ စစ်ကြောင်းကို စောင့်ကြိုနေလေသည်။	3
ဗြိတိသျှ စစ်ဗိုလ်ချုပ် ဆာအာချီဘော ကင်းဘဲလ် တောင်းဆိုထားသော စစ်ကူတပ် ထပ်မံ 	3
ရောက်လာ ပြန်သောအခါ ဗြိတိသျှတို့သည် ပြည်မြို့ဘက်သို့ ဆက်လက်၍ စစ်ချီ 	3
တက်လေသည်။ ဓနုဖြူမြို့မှာ ဧရာဝတီ မြစ်ကြောင်းနှင့် ပုသိမ်သို့ ကုန်းကြောင်း 	3
ချီနိုင်သော စစ်ရေးရာ အချက်အချာ ဌာန ဖြစ်လေသည်။	3
မြန်မာတို့ တပ်စွဲရာ နေရာမှာ ကျယ်ပြန့်သော ပတ်ဝန်းကျင် တဝိုက်တွင် တခုတည်းသော 	3
ကုန်းမြင့် ဖြစ်လေသည်။ အကယ်၍ မြန်မာတို့တွင် ကောင်းမွန်သော အမြောက် 	3
လက်နက်များသာ အပြည့်အစုံ ရှိခဲ့ပါလျင် မြစ်ကြောင်းမှ ဆန်တက်လာသော ဗြိတိသျှ 	3
စစ်တပ်ကို အချိန်ကြာမြင့်စွာ ဟန့်တားထားနိုင်ခဲ့မည် ဖြစ်လေသည်။ ဗန္ဓုလသည် 	3
ဗြိတိသျှတို့၏ စစ်ဆင်ရေး ညံ့ဖျင်းမှုများ တပ်စွဲပုံ စနစ်မကျမှုများကို သိမြင်သော်လည်း 	3
မြန်မာ စစ်တပ်၏ စည်းကမ်းစနစ် လက်နက် အင်အားမှာ ဗြိတိသျှတို့နှင့် ကွာခြားလွန်း 	3
သဖြင့် မည်သို့မျှ မတတ်နိုင်ချေ။ ဗန္ဓုလသည် တကြိမ် ထပ်မံ စစ်ရေး နိမ့်ခြင်းဖြင့် အသရေ 	3
မပျက်ရတော့ဘဲ တိုက်ပွဲတွင်ပင် ကျဆုံးလေသည်။ ဗန္ဓုလ ကျသည်နှင့် တပြိုင်နက် 	3
မြန်မာတပ်လည်း ပြိုကွဲ လေတော့သည်။ ဤတွင် ဗြိတိသျှ တပ်များသည် အဟန့်အတား 	3
ဗြိတိသျှ စစ်တပ်သည် ပြည်တွင် တမိုးနားကြလေရာ မြန်မာတို့ အဖို့ နောက်ထပ် စစ်တပ်ကြီး 	3
တတပ် ထပ်မံဖွဲ့ရန် အချိန် ရပြန်သည်။ အချိန်ဆွဲသည့် သဘောဖြင့် ပြည်ဝန်ကြီးသည် 	3
စစ်ပြေငြိမ်းရေး စကားကို ကမ်းလှမ်းခြင်း ပြုခဲ့သည်။ ဤသို့ စကားကမ်းလှမ်း ဆဲတွင် 	3
ထပ်မံ ဖွဲ့စည်းသော မြန်မာ တပ်ကြီးသည် ပြည်သို့ အလျင်အမြန် ချဉ်းကပ်ကြသည်။ 	3
ဗြိတိသျှတို့သည် ပြည်မြို့မှ ထွက်၍ တိုက်ခိုက်သော အခါ ပွဲဦးထွက်၌ အခြေမလှသော်လည်း	3
 နောက်တိုက်ပွဲများတွင် မြန်မာတို့ ရှုံးနိမ့်ကာ တပ်ကြီး တကြိမ် ပြိုကွဲ ပြန်လေသည်။ 	3
ဗြိတိသျှတို့ ပြည်မှ ဆက်လက် ချီတက်ရာ မလွန်သို့ ရောက်လျှင် စစ်ပြေငြိမ်းပါက ဗြိတိသျှတို့ 	3
အလိုရှိသည့် အချက်များကို မြန်မာတို့က စုံစမ်းကြသည်။ ထိုအခါ ရခိုင်၊ တနင်္သာရီ၊ 	3
အာသံနှင့် မဏိပူရကို ဗြိတိသျှတို့ လက်သို့ အပ်နှင်း၍ စစ်လျော်ကြေးငွေ ၁ ကုဋေ 	3
ပေးရမည်ဟု တောင်းဆိုသည်။ တောင်းဆိုချက် များလွန်း သဖြင့် မြန်မာတို့ ပြန်ကြသည်။[၁]	3
ပုဂံမြို့ အနီးသို့ ဗြိတိသျှ စစ်တပ် ရောက်သော အခါ မြန်မာတို့သည် နောက်ဆုံးအကြိမ် ခုခံ 	3
တိုက်ခိုက် ကြသော်လည်း အောင်မြင်ခြင်း မရှိချေ။ ဗြိတိသျှ စစ်တပ်သည် နေပြည်တော်နှင့် 	3
၄၅ မိုင်သာကွာသော ရန္တပိုအရပ်သို့ ရောက်သော အခါ မြန်မာတို့သည် ဗြိတိသျှတို့ 	3
အလိုရှိသော အချက်များကို ချွင်းချက်မရှိ လိုက်လျောမည်ဟု 	3
ဆို၍ ရန္တပိုစာချုပ်ချုပ်ဆိုကာ စစ်ပြေ ငြိမ်းကြ လေတော့သည်။ [၂]	3
အင်္ဂလိပ် ကုန်တင်သင်္ဘော ကပ္ပတိန် ဟာရိုလူဝီနှင့် 	3
လူသတ်မှု ကျူးလွန်ခဲ့ကြသည်။ မြန့်မာရေပိုင်နက်အတွင်းတွင် ဖြစ်သည့်အတွက် 	3
ရန်ကုန်မြို့ဝန်က ဖမ်းဆီးဒဏ်ရိုက်သည်ကို အင်္ဂလိပ်တို့က မကျေမနပ်ဖြစ်ကာ 	3
ဒုတိယအင်္ဂလိပ်မြန်မာစစ်ကို စတင်ခဲ့သည်။ ဒုတိယ အင်္ဂလိပ်မြန်မာစစ်တွင် 	3
မြန်မာတို့ ရှုံးနိမ့်ခဲ့ပြီး အကျိုးဆက်အနေဖြင့် စစ်လျှော်ကြေးငွေ 	3
တစ်ကုဋေပေးရပြီး အောက်မြန်မာနိုင်ငံပါ သိမ်းယူခဲ့သည်	3
တကောင်း နေပြည်တော် သည် ပျူမြို့ပြနိုင်ငံ တစ်ခုဖြစ်ခဲ့သည်။ ပထမဆုံး 	3
မြန်မာ့သက်ဦးဆံပိုင် မင်းနေပြည်တော် တည်ရှိခဲ့မှုကို ကုန်းဘောင်ခေတ် ၁၈၃၂ 	3
ခုနှစ်တွင် မှန်နန်း ရာဇဝင် တွင် စတင်ဖော်ပြခဲ့သည်။ မှန်နန်းရာဇဝင်တွင် 	3
သာကီဝင်မင်းမျိုးသော အဘိရာဇာသည် ဂေါတမမြတ်စွာဘုရား ပွင့်တော်မမူမှီ နှစ်ပေါင်း 	3
သုံးရာကျော်က အိန္ဒိယနိုင်ငံမှ မြန်မာနိုင်ငံသို့ ဝင်ရောက်လာကာ တကောင်းမြို့ကို တည်ထောင်ခဲ့သည်ဟု ဆိုသည်။	3
အသင်္ခယာ စောယွန်း (c. ၁၂၉၉– ၅ ဖေဖော်ဝါရီ ၁၃၂၇) 	3
သီရိအသင်္ခယာဟူသော ဘွဲ့မည်ခံကာ မြန်မာပြည် မြောက်ဘက်တစ်လွှားကို 	3
မင်းပြုတော်မူသည်။ နံတော်=တနင်္လာသား၊ အိမ်နိမ့်=၁၄-နှစ်၊ နန်းသက်=၈-နှစ်၊ 	3
