title	category
အသက်မရှိသော မြေဆီလွှာ၌သာ ကြီးပွားရှင်သန်နိုင်သည်။ ငါးကို ရေမှ ထုတ်ယူ လိုက်လျှင်သော်လည်းကောင်း၊ 	2
သစ်ပင်ကို မြေမှ ထုတ်ယူလိုက်လျှင်သော်လည်းကောင်း မကြာမီ သေကျေပျက်စီးသွားလိမ့် မည်။ ဤအကြောင်းကို 	2
ထောက်ရှုခြင်းဖြင့် သက်မဲ့တို့သည် သက်ရှိတို့အတွက် များစွာအရေးကြီးကြောင်းကို သိရှိရသည်။ သဘာဝပထဝီသည် 	2
လူနှင့်သက်ရှိသတ္တဝါတို့၏ နေထိုင် စားသောက်ရေးကို များစွာပြုပြင် ဖန်တီးပေးနိုင်သည်။ 	2
လူနှင့်သက်ရှိသတ္တဝါတို့ကလည်း မိမိတို့ကိုယ်ကို သဘာဝ ပတ်ဝန်းကျင်အခြေအနေများနှင့် ကိုက်ညီအောင် ပြုပြင်၍ 	2
နေထိုင်လုပ်ကိုင်စားသောက်လာကြသည်။ ထိုကြောင့် ပထဝီဝင်ကို လေ့လာရာ၌ သဘာဝပထဝီနှင့် သက်ရှိတို့၏ 	2
အကြောင်းကိုသာမက၊ ယင်းတို့ တစ်ခုနှင့်တစ်ခု အပြန်အလှန် ဆက်စပ် နေပုံကိုလည်း လေ့လာရသည်။ သက်ရှိတို့သည် 	2
သဘာဝပတ်ဝန်းကျင်အခြေအနေ၏ ပြုပြင်ဖန်တီးမှုကြောင့် ပြောင်းလဲလာကြရသည်။ ထိုနည်းအတူ 	2
သဘာဝပတ်ဝန်းကျင် အခြေအနေတို့သည်လည်း လူ၊ တိရစ္ဆာန်၊ သစ်ပင်တို့၏ ပြုပြင်မှုကြောင့် ပြောင်းလဲလာကြသည်။	2
ရှေးအခါက သက်ရှိတို့သည် သဘာဝပထဝီ၏ ပြုပြင်မှု အတိုင်း လိုက်နာခဲ့ကြရသည်။ ပုံစံအားဖြင့် ရေခဲခေတ်အတွင်း၌ 	2
ဝင်ရိုးစွန်းအရပ်မှ ဆင်းသက်လာသော ရေခဲပြင်ကြီးများ၏ ဒဏ်ကြောင့် နေရာ အများအပြား၌ သက်ရှိပေါင်းများစွာ 	2
ကွယ်ပျောက်ကုန်ကြသည်သာမက၊ လူနှင့် တိရစ္ဆာန်များစွာ တို့သည် ပူနွေးသော အီကွေတာဘက်ရှိ အရပ်တို့သို့ 	2
စုရုံးခိုလှုံခဲ့ကြရလသည်။ ထိုပြင် ရာသီဥတုပြောင်းလဲမှုကြောင့် လည်း သက်ရှိများ သေကျေပျက်စီးကြရလေသည်။ 	2
ပုံစံအားဖြင့် ရာသီဥတု ခြောက်သွေ့လာခြင်းကြောင့် မြောက်အမေရိကတိုက်ရှိ သက်ရှိများ 	2
အများအပြားပျက်စီးခဲ့ကြရသည်။ နိုင်းမြစ်ဝှမ်းနှင့် အိုးအေးစစ် အရပ်ကဲ့သို့ ရေကို အလွယ်တကူ ရနိုင်သော နေရာများသို့ 	2
ပြောင်းရွှေ့နေနိုင်သော လူနှင့် တိရစ္ဆာန်များ လောက်သာ အသက်ဘေးမှ လွတ်မြောက်ခဲ့ကြသည်။ 	2
မပြောင်းရွှေ့နိုင်သော သစ်ပင်များနှင့် လျင်မြန်စွာ မပြေးလွှား နိုင်သော သတ္တဝါများသည် ကမ္ဘာ့အခြေအနေလျင်မြန်စွာ 	2
ပြောင်းလဲတိုင်း ပျက်စီးကြရသည်။ အသိပညာ တိုးပွား၍ ယဉ်ကျေးလာသောအခါများ၌ပင်လျှင် လူတို့သည် သဘာဝ၏ 	2
ပြုပြင်စီမံမှုကို များစွာခံနေကြရသေး သည်။ သဘာဝအကြောင်းကို အနည်းငယ်သိနားလည်၍ 	2
ထိန်းကြပ်လာနိုင်သောအခါ ကျမှသာလျှင် လူသည် မိမိတို့ ကိုယ်ကို ပတ်ဝန်းကျင်အခြေအနေများနှင့် ဆီလျော်အောင် ပြုပြင်၍ 	2
နေထိုင်လာတတ်ကြသည်။ အီဂျစ်လူမျိုးတို့သည် ခြောက်သွေ့သော လယ်ယာများတွင် စိုက်ပျိုးလုပ်ကိုင်နိုင်ရန် အတွက် 	2
နိုင်းမြစ်မှရေကို ရေမြောင်းများဖြင့် သွယ်ယူ၍ အသုံးပြုခဲ့ကြသည်။ ဤသို့လျှင် လူတို့သည် မိမိတို့ကိုယ်ကို သဘာဝပတ်ဝန်းကျင်နှင့် 	2
ဆီလျော်အောင် ပြုပြင်၍ နေထိုင် ကြရသောကြောင့် ကျွန်ုပ်တို့သည် သဘာဝပထဝီအကြောင်းကို မသိရှိပါက၊ လူတို့၏ နေထိုင် 	2
လုပ်ကိုင်စားသောက်ကြပုံ၊ တစ်နေရာမှ တစ်နေရာသို့ ပြောင်းရွှေ့ကြပုံ၊ တစ်ဦးနှင့် တစ်ဦး စစ်ဖြစ်ကြပုံ၊ မိတ်ဖွဲ့ကြပုံမှအစ ယင်းတို့၏ 	2
ယဉ်ကျေးမှုနှင့် လက်မှုစက်မှု လုပ်ငန်းများ တိုးတက်ဖြစ်ထွန်းလာကြပုံများကို သိနားလည်ရန် ခဲယဉ်းပေလိမ့်မည်။ ကျွန်ုပ်တို့သည် 	2
ပထဝီကိုသိပါက တစ်ခုသောဒေသ၌ တစ်ခုသော ကာလအပိုင်းအခြားအတွင်း လူတို့ မည်ကဲ့သို့ နေထိုင် 	2
လုပ်ကိုင်စားသောက်ကြသည်။ စီမံအုပ်ချုပ်ကြသည်။ စသည်တို့ကို ခန့်မှန်းကြည့်နိုင်ကြ ပေသည်။ ပုံစံအားဖြင့် နိုင်းမြစ်ဝှမ်းကဲ့သို့ 	2
ကျယ်ပြန့်သော လွင့်ပြင်၍ သူပုန်များ ခိုအောင်းရန် နေရာမရှိ ခြင်းကြောင့် လျင်မြန်စွာ ရွှေ့ပြောင်း သွားလာနိုင်သော 	2
စစ်တပ်အနည်းငယ်ဖြင့်ပင် အလွယ်တကူ ထိန်းသိမ်း စောင့်ရှောက်နိုင်မည်ဖြစ်ရာ ထိုဒေသမျိုးတွင် အာဏာရှင်စနစ်ဖြင့် 	2
အုပ်ချုပ်သော အစိုးရမျိုး ပေါ်ပေါက် ထွန်းကားနိုင်ကြောင်း ခန့်မှန်းကြည့်နိုင်ပေသည်။ ထိုနည်းတူ စွာပင် တောတောင်ထူထပ်သော 	2
ဂရိနိုင်ငံ၊ စကော့တလန်ပြည်၊ အာဖဂနိစတန်နိုင်ငံ စသည်တို့၌ နေထိုင်ကြသည့် ရှေးကျသော တောင်ပေါ်သားများအဖို့ လွတ်လပ်စွာ 	2
နေထိုင်လိုသော စိတ်ဓာတ်များ တဖွားဖွား ပေါ်ပေါက်ပွားများလာရန် အခွင့်ကောင်း ရရှိခဲ့ကြ မည်ကိုလည်း ခန့်မှန်းကြည့်နိုင်ပေ 	2
သည်။ ဤအကြောင်းများကို ထောက်ပြီးလျှင် ပထဝီဝင်သည် လူတို့၏စိတ်ဓာတ်ကို ပြုပြင်ပေးသည်ဟုကား တထစ်ကျ 	2
မယူဆထိုက်ပေ။ အကြောင်းမူကား၊ မည်သည့်နေရာ၌မဆို အာဏာရှင်စံနစ်ကို မုန်းတီးသော စိတ်ဓာတ်များ ပေါ်ပေါက် 	2
လာနိုင်သောကြောင့် ဖြစ်ပေသည်။ သို့ရာတွင် ရှေးနှစ်ပေါင်း များစွာကမူ တောင်တန်းများသည် တောင်ပေါ်သားတို့အား 	2
လွတ်လပ်စွာနှင့် ဖျတ်လတ်စွာ နေထိုင်နိုင်အောင် ဖန်တီးပေးခဲ့ ကြလေသည်။ ယခုအခါမူကား သဘာဝပတ်ဝန်းကျင် 	2
အခြေအနေတို့သည် လူတို့၏ နေထိုင်လုပ်ကိုင်မှုကို ရှေးအခါ ကလောက် ပြုပြင် မပေးနိုင်ကြတော့ချေ။ အစဉ်အလာအားဖြင့် သဘာဝ 	2
အခြေအနေတို့သည် ဆိပ်ကမ်း တည်နေရာများကို သတ်မှတ် ပေးလေသည်။ သို့ရာတွင် ယခုခေတ်၌ လူတို့သည် လေယာဉ် 	2
ဆိပ်များကို မိမိတို့ အလိုရှိသောနေရာများ၌ ဆောက်လုပ်နိုင်ခဲ့ ကြပြီ။ ခြောက်သွေ့သော သဲကန္တာရအရပ်များ၌ပင်လျှင် ရေသွင်းယူ၍ 	2
စိုက်ပျိုးလုပ်ကိုင်နိုင်ခဲ့ကြပြီ။ ရာသီဥတု ကောင်းမွန်သောဒေသများ၌ အကယ်၍ မြေဆီလွှာ မကောင်း ပါက ကောင်းအောင် 	2
ပြုပြင်ပေးတတ်ကြပြီ။ သဘာဝပတ်ဝန်း ကျင်နှင့် လူတို့၏ နေထိုင်လုပ်ကိုင် စားသောက်မှုတို့သည် ယခင်ကကဲ့သို့ပင် 	2
တစ်ခုနှင့်တစ်ခုဆက်လက်၍ ဆက်စပ်တည်ရှိ နေကြသော်ငြားလည်း၊ တစ်ကြိမ်တစ်ခါက သဘာဝတရား၏ ပြုပြင်မှုကို 	2
တသွေမတိမ်းလိုက်နာခဲ့ကြရသော လူတို့သည် အသိပညာတိုးပွားလာသည်နှင့်အမျှ၊ သဘာဝပတ်ဝန်းကျင်ကို တဖြည်းဖြည်း 	2
စိုးမိုးပြုပြင်၍ နေထိုင်လာနိုင်ခဲ့ကြလေသည်။ ဤကဲ့သို့ လူတို့က သဘာဝပတ်ဝန်းကျင်ကို များစွာ ပြုပြင် 	2
ပြောင်းလဲလာနိုင်ခဲ့ခြင်းကြောင့်လည်း၊ ပထဝီဝင်သည် လူတို့အဖို့ ယခင်ကလောက် အရေးမကြီးတော့ဟုထင်မြင်လာကြ လေသည်။ 	2
သဘာဝတရားကို ပြုပြင်နိုင်သော လူတို့၏ စွမ်းရည်ကို ချီးကျူးထိုက်သည်မှန်ပါ၏။ သို့ရာတွင် ငလျင်လှုပ် ခြင်း၊ မီးတောင် 	2
ပေါက်ကွဲခြင်း စသည်တို့သည် နှစ်ပေါင်း များစွာက တည်ဆောက်လာခဲ့သော အိုးအိမ်တိုက်တာများ၊ 	2
လုပ်ငန်းဆောင်တာများနှင့်တကွ လူ့အသက်ပေါင်း အများ အပြားကိုပင်လျှင် တစ်ခဏချင်း ပျက်စီးစေနိုင်ပေသည်။ ထိုပြင် 	2
ခြောက်သွေ့သော ကန္တာရအရပ်၊ အလွန်ဧမြသော တန်ဒြာအရပ်၊ ပူအိုက်စိုစွတ်သော အီကွေတာ သစ်တော အရပ်တို့တွင် လူတို့ သည် 	2
သဘာဝအခြေအနေကို ပြုပြင်၍ နေထိုင်နိုင်ကြသည်ဟု ဆိုသော်လည်း၊ လေမရှိသော လဗိမာန်တွင်မူကား ကြာရှည်စွာ နေနိုင်မည် 	2
မဟုတ်ချေ။ ထိုကြောင့် ပတ်ဝန်းကျင် အခြေအနေ များကို လူတို့သည် မည်မျှလောက်ပင် ပြုပြင်ပြောင်းလဲနိုင်ကြ သည်ဆိုစေကာမူ၊ 	2
ပထဝီဝင်သည် လူ့လုပ်ငန်းဆောင်တာများကို အစဉ် ထာဝရ သတ်မှတ်ပေးနေပေလိမ့်ဦးမည် ဖြစ်ပေသည်။	2
ပထဝီဝင် ဗဟုသုတ တိုးပွားလာပုံ လူတို့ အရပ်တစ်ပါးသို့ စတင်ခရီးထွက်သည့်အချိန်မှ စ၍၊ ပထဝီဝင် ဗဟုသုတ 	2
တိုးပွားလာခဲ့သည်။ ကမ်းခြေအနီးတွင် နေထိုင်သော လူရိုင်းတို့သည် တောင်ပေါ်အရပ်သို့ သွားရောက် ၍၊ တောင်ပေါ်မုဆိုးများ ထံမှ 	2
သားရေများကို ယင်းတို့ ယူဆောင်သွားသော ဆားများဖြင့် လဲလှယ်ခဲ့ကြသည်။ ဤကဲ့သို့ သွားရောက် လည်ပတ်ခြင်းဖြင့်၊ မိမိတို့နှင့် 	2
နေပုံ ထိုင်ပုံ စရိုက် သဘာဝချင်း မတူသော သူများ၏အကြောင်းကို သိရှိလာကြသည်။ ဤနည်းဖြင့် လူတို့၏ ပထဝီဝင် ဗဟုသုတ 	2
တဖြည်းဖြည်း တိုးပွားလာခဲ့လေသည်။ ဂရိလူမျိုးတို့သည် ပထဝီဝင်ကို ပထမဆုံး စတင်လေ့လာ သူများ ဖြစ်ကြသည်။ 	2
မိမိတို့နေထိုင်သော တိုင်းပြည်အနီးရှိ ပင်လယ်ကမ်းရိုးတန်းများကို သိရှိ၍၊ မြေပုံများဖြင့် မှတ်သားခဲ့ ကြသည်။ မြေထဲပင်လယ်ကို 	2
ရွက်လှေကြီးများဖြင့် ဖြတ်သန်း၍၊ အာဖရိကတိုက် အတွင်းသို့ ကုန်းကြောင်းခရီးဖြင့် ဝင်ရောက်ခဲ့ ကြသည်။ ဂရိ ပထဝီပညာရှင် 	2
အာရတိုးစသနီးဆိုသူက ကမ္ဘာ သည် အဝန်းမိုင် ၂၅ဝဝဝဝ ရှိသည်ဟု ဘီစီ ၂၀ဝ လောက်က ပင် တွက်ချက်တင်ပြခဲ့သည်။ 	2
ထိုဂရိလူမျိုးတို့သည် အယ်လက် ဇန္ဒာဘုရင်ကြီးလက်ထက်၌ အိန္ဒိယမြောက်ပိုင်း အိန္ဒုလွင်ပြင် သို့ပင် ရောက်ရှိခဲ့ကြလေသည်။ 	2
အီဂျစ်လူမျိုးနှင့် ဖီနီရှန် လူမျိုး တို့သည် ဂရိလူမျိုးတို့ထက်အလျင် ကုန်းလမ်း၊ ရေလမ်းခရီးဖြင့် နယ်ချဲ့ခဲ့ကြသည် မှန်၏။ သို့ရာတွင် 	2
ဂရိလူမျိုးတို့ကသာ လူအများ၏ နေထိုင်လုပ်ကိုင် စားသောက်မှု ကွဲပြားခြားနား ပုံကို သိလိုကြသောကြောင့်၊ မိမိတို့ တွေ့မြင်သမျှကို 	2
ရေးယူ မှတ်သားခဲ့ကြသည်။ ဤအချက်ကြောင့်ပင် ထိုဂရိလူမျိုးတို့ကို ပထမဆုံး ပထဝီပညာရှင်များဟု ကျွန်ုပ်တို့ ခေါ်ဝေါ်ကြခြင်း 	2
ဖြစ်သည်။ ရောမလူမျိုးတို့သည် မြေပုံကို အများဆုံး စတင် အသုံးပြုကြသူများ ဖြစ်သည်။ ယင်းတို့သည် ပင်လယ်နှင့် မြို့များ၏ 	2
အကွာအဝေးကို တိုင်းတာပြီးလျှင် မြေပုံတွင် တိကျ မှန်ကန်စွာ ထည့်သွင်းပေးခဲ့ကြလေသည်။ ဂရိလူမျိုး ပထဝီပညာရှင် စတြားဗိုး 	2
(၆၄ ဘီစီ-၂၀ အေဒီ) ရေးသားခဲ့သော စာမူအားလုံးသည် ထိုအချိန် အခါက သိရှိခဲ့ သော ကမ္ဘာအကြောင်းကို 	2
ဖော်ပြထားခြင်းကြောင့် အစိုးရ အရာရှိများ၊ စစ်သေနာပတိများအတွက် များစွာ အသုံးဝင်လေ သည်။ တော်လမီ (၁၂၇-၁၅၁ 	2
အေဒီ) သည် ဂရိပထဝီဝင် ပညာရှင်များ စုပေါင်း ရေးသားခဲ့သည်။ မြေပုံများကိုလည်း လတ္တီတွဒ်၊ လောင်ဂျီတွဒ် မျဉ်းများဖြင့် 	2
ရေးဆွဲနိုင်ရန် အားထုတ်ခဲ့သည်။ ပထဝီဝင်ကိုလေ့လာရာ၌ တစ်ကမ္ဘာလုံးကို သော်၎င်း၊ တစ်စိတ်တစ်ဒေသကိုသော်၎င်း၊ 	2
ဒေသတခုခုကို သော်၎င်း ခွဲခြား၍ လေ့လာနိုင်ကြောင်းကို တော်လမီက စတင် ဖော်ပြခဲ့သည်။	2
ဤကဲ့သို့ ဂရိနှင့်ရောမလူမျိုးတို့ စတင်ရှာဖွေစုဆောင်းခဲ့ သော ပထဝီဝင် ဗဟုသုတများသည် အလယ်ခေတ်ဦးပိုင်း လောက်တွင် 	2
များစွာပျောက်ကွယ်ဆုံးရှုံးခဲ့ကြသည်။ ထိုအချိန် အခါ၌ အာရေဗျနှင့် အာဖရိက မြောက်ပိုင်းရှိ အာရပ်လူမျိုး တို့ကသာလျှင် 	2
ပထဝီဝင်ကို အတော်အတန် လေ့လာခဲ့ကြသည်။ အာရပ် လူမျိုး တို့သည် အိန္ဒိယနိုင်ငံ၊ တရုတ်နိုင်ငံ၊ အာဖရိက အရှေ့ 	2
ကမ်းခြေအရပ်များကို ရောက်အောင် ကူးသန်းရောင်းဝယ် ခဲ့ကြသောကြောင့် ၁၀ ရာစုနှစ် မတိုင်မီကပင် အိန္ဒိယ သမုဒ္ဒရာနှင့် 	2
အာဖရိက အတွင်းပိုင်းအကြောင်းများကို အတော် အတန် သိရှိခဲ့ကြသည်။ ကမ္ဘာလုံးသည့်အကြောင်းကို ဂရိ လူမျိုးတို့ နည်းတူ 	2
သိရှိခဲ့ကြသည်။ အာရပ် ပထဝီပညာရှင်တို့သည် ဂရိနှင့် ရောမလူမျိုးများ ရေးသားခဲ့သော ပထဝီဝင်ကို ဆက်လက် လေ့လာပြီးလျှင်၊ 	2
မိမိတို့ ရရှိထားနှင့်သော ဗဟုသုတများနှင့် ပေါင်းစပ် လေ့လာ ကြလေသည်။ သဘာဝ ပထဝီဝင်နှင့် သမိုင်းပထဝီဝင်ကို 	2
အထူးဂရုပြု၍ လေ့လာသော်လည်း မြေပုံကို ဆွဲအတတ်ကိုမူ မကျွမ်းကျင်နိုင်ကြပေ။ ထိုအချိန်အခါမှစ၍ 	2
ဥရောပအနောက်ပိုင်းသားများ တဖြည်းဖြည်း ခရီးထွက်ခဲ့ကြသည်။ အချို့သည် ခရစ်တော် ဖွားမြင်ရာ ပါလက်စတိုင်းပြည်သို့ 	2
သွားရောက်ပြီးလျှင် မိမိ တို့၏ ခရီးစဉ်ကို မြေပုံများဖြင့် မှတ်သားထားခဲ့ကြသည်။ ၁၂၇၁ ခုနှစ်တွင် မာကိုပိုလိုသည် ကသေးခေါ် 	2
တရုတ်ပြည်သို့ ကုန်းကြောင်းခရီးဖြင့် ရောက်ရှိခဲ့သည်။ မာကိုပိုလိုအကြောင်း ရေးသားထားသော စာအုပ်တွင် မာကိုပိုလို၏ 	2
မှတ်သားလောက် သော စွန့်စားခန်းများကို အကျဉ်းသားမိတ်ဆွေတဦးက ရေးသားဖော်ပြထားလေသည်။ ဤစာအုပ်တွင် ပါရှိသော 	2
အကြောင်းအရာ အများအပြားသည် ပထဝီဝင်အကြောင်းများ ဖြစ်ခြင်းကြောင့်၊ ယင်းကို ပထဝီဝင် စာအုပ်ဟု ခေါ်ဆိုထိုက် သည်။	2
၁၄ ရာစုနှစ်သို့ ရောက်သည့်တိုင်အောင်ပင် ဥရောပ တိုက်သားတို့၏ ပထဝီဝင် ဗဟုသုတသည် အလွန်နည်းသေး သည်။ 	2
ထိုအချိန်အခါအထိ ကမ္ဘာ့ရေမျက်နှာပြင်၏ ၇ ရာခိုင်နှုန်းလောက်ကိုသာ သိရှိကြ သေးသည်။ ၁၄ ရာစုနှစ်နှင့် ၁၅ 	2
ရာစုနှစ်လောက်တွင် ပေါ်တူဂီနှင့် စပိန် လူမျိုးတို့သည် သမုဒ္ဒရာကြီးများကို စတင်၍ ဖြတ်သန်း လှည့်လည်ခဲ့ကြသည်။ 	2
ဗက်စကိုဒါဂါးမသည် ၁၄၈၉ ခုနှစ်တွင် အာဖရိကတိုက်ကို ပတ်၍ အိန္ဒိယပြည်သို့ရောက်ရှိခဲ့သည်။	2
ကိုလံဘတ်သည် အမေရိကတိုက်ကို၁၄၉၂ ခုနှစ်တွင် စတင်တွေ့ရှိလေသည်။ ထိုသူတို့ နောက်တွင် အင်္ဂလိပ်၊ ဒပ်ချ်နှင့် ပြင်သစ်လူမျိုး 	2
တို့သည် ပင်လယ်ခရီးဖြင့် စတင်နယ်ချဲ့လာခဲ့ကြသည်။ ပေါ်တူဂီလူမျိုး မာဂျဲလင်ဆိုသူသည် ကမ္ဘာကို ရေလမ်းခရီးဖြင့် လှည့်ပတ်ရန် 	2
ဦးဆောင်ထွက်ခဲ့သော်လည်း လမ်းခရီးတွင် အသတ်ခံရသည်။ များမကြာမီ အင်္ဂလိပ်လူမျိုး ဆာဖရန်းစစ်ဒရိတ်သည် ကမ္ဘာကို 	2
ရေမျက်နှာပြင် ၉၃ ရာခိုင်နှုန်းကို သိရှိလာကြလေသည်။ ဥရောပတိုက်သားတို့သည် အာရေဗျပြည်ကို ၁၉၀ဝ ပြည့်နှစ် ကျော်မှ 	2
လုံးလုံးလျားလျား သိရှိလာပြီးလျှင်၊ အာဖရိက အလယ်ပိုင်းကိုမူကား မကြာမီကမှ ကောင်းစွာ သိရှိခဲ့ကြလေသည်။ 	2
အန္တာတိကတိုက်ကြီး၏ပထဝီဝင်ကို ၁၉၄၀ ပြည့် နှစ်ကျော်မှ သိရှိခဲ့ကြသည်။ ဒုတိယကမ္ဘာစစ်အတွင်း၌ 	2
လူသူအရောက်အပေါက်နည်းသော နေရာများ၏ ပထဝီဝင် ဗဟုသုတကိုပိုမိုသိရှိခဲ့ကြသည်။ ယခုအခါ၌မူ 	2
တောင်ကြီးများအကြားတွင် ကွယ်ပျောက်နေသော ချိုင့်ဝှမ်းများ၊ လူသူများနှင့် တကွ အလွန်ဝေးလံသော တောင်ကြီး 	2
တောကြီးများကိုပင် လေယာဉ်ပျံဖြင့် ဓာတ်ပုံရိုက်ယူ ပြီးလျှင် မြေပုံများပေါ်၌ ထင်ရှားစွာ ပြသနိုင်ပြီ ဖြစ်ခြင်းကြောင့် 	2
ပထဝီပညာရှင်တို့သည် ကမ္ဘာ့မြေပုံသစ်ကိုပင် ထုတ်လုပ်နိုင်ခဲ့လေပြီ။	2
ပထဝီဝင်၏ သဘောတရား ၁၈ ရာစုနှစ်နောက်ပိုင်းသို့ မရောက်မီ ပထဝီဝင်ကို နည်း ၂ နည်းဖြင့် လေ့လာခဲ့ကြသည်။ တစ်နည်းမှာ 	2
