title	category
ဓာတ်ပြားလုပ်ငန်းပျက်ပြားသွား၍ မကြည်အောင်၏ ခေတ်သစ်ရာဇဝင်ပြဇာတ် အမည်ဖြင့် နယ်စုံလှည့်၍ ပြဇာတ်အဖွဲ့တည်ထောင်ကာ 	1
ကပြခဲ့သည်။ ကိုလံဘီယာ ကုမ္ပဏီ စတင်တည်ထောင်ချိန်မှစ၍ နောက်ဆုံး ဒုတိယကမ္ဘာစစ်တွင် ကုမ္ပဏီပျက်သည်အထိ ဒေါ်ကြည်အောင်သည် 	1
အသက်အရှည်ဆုံး၊ အအောင်မြင်ဆုံး အဆိုတော်ဖြစ်လေသည်။ စစ်ပြီးခေတ် ရန်ကုန်ပန်တျာကျောင်း ဖွင့်လှစ်ရာတွင် မကြည်အောင်သည် 	1
အမျိုးသမီး အကနည်းပြအဖြစ် အမှုထမ်းခဲ့သည်။ အသက်(၅၆)နှစ်အရွယ် ၁၉၅၆ခုနှစ်၊ ဖေဖော်ဝါရီလ(၁၁)ရက်နေ့တွင် ပုဇွန်တောင် စက်ဆန်း 	1
(၅)လမ်း၊ အိမ်အမှတ် (၃၇၈)တွင် ကွယ်လွန်သွားခဲ့သည်။[၂]	1
အဆို‌တော် ‌ဒေါ်တင်အုံးကို ၁၂ရ၅ ခုနှစ်တွင် သာယာ ဝတီခရိုင် အုတ်ဖိုမြို့၌ အဘ ဦးအငယ်၊ အမိ ‌ဒေါ်ဖွားမှီ တို့မှ ‌မွေးဖွားသည်။ ‌မွေးချင်းကိုး‌	1
ယောက်ရှိသည့်အနက် ဒုတိယ‌မြောက် သမီးဖြစ်သည်။ အကိုအကြီးဖြစ်သူမှာ အလကင်္ာ‌ကျော်စွာ ‌စောင်း ဦးဘသန်းဖြစ်သည်။ ‌ဒေါ်တင်အုံးသည် 	1
ငယ်စဉ်အခါကအုတ်ဖိုမြို့ ဘုန်း‌တော်ကြီး‌ကျောင်း၌ စာ‌ပေပညာသင်ကြားခဲ့သည်။ ဂီတအနု ပညာကို ဝါသနာထုံသူဖြစ်၍ အသက်‌ခြောက်နှစ် 	1
သမီးအရွယ် ကပင် အဆိုပညာရပ်ကို ဆရာကြီး ဦးဘိုးလှထံတွင် သင်ကြား ခဲ့သည်။	1
အသက် ခုနှစ်နစ်အရွယ်သို့ ‌ရောက်‌သောအခါ မိဘများ သည် အုတ်ဖိုမြို့မှ ရန်ကုန်မြို့‌ရွှေ‌တောင်တန်းရပ်သို့ ‌ပြောင်း‌ရွှေ့‌နေ ထိုင်ခဲ့သည်။ ဤတွင် ‌	1
ဒေါ်တင်အုံး ဂီတပညာကို ဆက်လက်၍ အဆို‌တော်အတီး ပညာ ရှင်တစ်ဦးဖြစ်လာနိုင်ရန် သင်ယူနိုင်မည့် အခွင့်အ‌ရေးတစ်ရပ် ၇ရှိခဲ့သည်။ 	1
ရန်ကုန်သို့‌ရောက်ရာ၌ ‌ဒေဝဣ န္ဒာ ဦး‌မောင်‌မောင်ကြီး၏ တပည့်‌စောင်းဆရာကြီး ဘီးလစ်စာ‌ရေး ကြီး ဦး‌အောင်လှထံတွင် မြန်မာ့‌စောင်းပညာကို 	1
သင်ယူခဲ့သည်။ ထိုအချိန်တွင် ‌ဒေါ်တင်အုံးသည် အဆိုပညာကို အ‌တော်အသင့် တတ်‌မြောက် ထားပြီးဖြစ်ရာ အကိုကြီးဖြစ်သူ ‌စောင်းဦးဘသန်း ‌	1
စောင်းတီးခတ်တိုင်း ‌ဒေါ်တင်အုံးမှာ စည်းတီး‌ပေးခဲ့၇‌သော‌ကြောင့် နားရည်ဝလာသည်။ အသက် ၁၂ နှစ်သမီး အရွယ်တွင် မြန်မာ့ ‌စောင်းကို ‌	1
ကောင်းစွာ တီးတတ်‌နေပြီးဖြစ်သည်။	1
မဟာဂီတဆိုင်ရာ ကြိုး၊ ဘွဲ့၊ သီချင်းခန့်၊ ပတ်ပျိုး၊ ယိုးဒယား၊ ‌တေးထပ်တို့ကို အကွက်စုံလင်‌အောင် အဆို‌ရော အတီးပါ နှစ်မျိုးလုံးကိုပင် တတ်‌	1
မြောက်စု‌ဆောင်း ထားမိ‌သော အ‌ခြေအ‌နေသို့ ‌ရောက်ခဲ့သည်။ မိဘများသည် အနုသုခုမပညာ သည်မျိုးရိုးမဟုတ်လင့်ကစား 	1
ဝါသနာကြီးသူများဖြစ်၍ ‌ဒေါ်တင် အုံးလိုက်စား‌သော ပညာရပ်ကို မတားမြစ်ခဲ့သည့်အပြင် အတီး ပညာရှင်ကြီးများ၊ အဆိုပညာရှင်ကြီးများထံ ‌	1
စေလွှတ်၍သင်ကြား ‌စေ‌လေသည်။ ‌ဒေါ်တင်အုံးသည် ‌စောင်းနှင့် စန္ဒယားနှစ်မျိုးစလုံး ကို ကျွမ်းကျွမ်းကျင်ကျင် တီးတတ်သူဖြစ်သည်။ ‌	1
ဒေါ်တင်အုံးသည် အဆိုပညာ၊ အတီးပညာတို့ကို စုံလင် ‌အောင် တတ်‌မြောက်ရုံသာမဟုတ်၊ အသံမှာလည်း ပင်ကိုယ်က ‌ကောင်း‌နေ၍ ကိုလံဗီယာ 	1
ဓာတ်ပြားကုမ္ပဏီနှင့် ‌ခွေးတံဆိပ်ဓာတ် ပြားကုမ္ပဏီတို့ကဓာတ် ပြားသီချင်းများ သွင်း‌ပေးပါရန် ဖိတ်‌ခေါ် ခဲ့သည်။ ထို‌ခေတ်က ‌ဒေါ်တင်အုံးသီဆို‌	1
သော ကာလ‌ပေါ်ဓာတ် ပြား သီချင်းများအနက် ထင်‌ပေါ်‌သော‌တေးသီချင်းများမှာမဂင်္လာ ဆု‌တောင်း၊‌ဆေးစွမ်း‌ကောင်း ဂါထာဘုရင်၊ ကုသိန္နာရုံ၊ 	1
ဘုရားဖူး လည်မယ် သီချင်းတို့ဖြစ်သည်။ ယင်းသီချင်းများအတွက်စန္ဒယား တီး‌ပေးရသူမှာချန်ပီယံ ‌မောင်‌ကျော် ဖြစ်သည်။ ဒုတိယကမ္ဘာစစ် 	1
မဖြစ်မီကပင် ‌ဒေါ်တင်အုံးသည် ညီမ ငယ်များနှင့် အတူ အမျိုးသမီး တူရိယာအဖွဲ့ကို ဖွဲ့စည်းခဲ့သည်။ ညီမ မခင်‌စောမှာ တ‌ယောထိုးပြီး 	1
ညီမငယ်မစိန်ရီက ‌စောင်းနှင့် ဆိုတီး‌ပေးသည်။	1
‌ဒေါ်တင်အုံးသည်အဆို‌တော်အဖြစ်လည်း‌ကောင်း၊ အတီး ‌ကောင်းသူ ဂီတပညာရှင်အဖြစ် လည်း‌ကောင်း ဂီတ‌လောက၌ နာမည်‌ကျော်ကြား 	1
လူကြိုက်များ လာသည်။ အသံတိတ် ရုပ်ရှင် ကုမ္ပဏီများမှ ဖိတ်‌ခေါ်၍ရုပ် ရှင်‌နောက်ခံ တီးလုံးများကို တီး‌ပေး ခဲ့ရသည့်အပြင် 	1
သီချင်းအဆိုကိုလည်းဆို‌ပေးခဲ့ရသည်။ မြတ်စိ‌န္တေ ရုပ်ရှင် ဇာတ်ကားတွင် ညီမများဖြစ်‌သော စန္ဒယားနှင့် ‌စောင်း ‌ဒေါ်စိန်ရီ၊ တ‌ယောနှင့်‌စောင်း ‌	1
ဒေါ်ခင်‌စောတို့နှင့် အတူ အတီး အမှုတ် အခန်းမှပါဝင်၍ သရုပ်‌ဆောင်ရိုက်ကူးခဲ့သည်။ ‌ဒေါ်တင် အုံး၏ အဆိုအတီးကို သ‌ဘောကျ‌သော ‌ကြောင့် 	1
အပျို့လင် ရုပ်ရှင်ဇာတ်ကားတွင် အဆိုနှင့် အတီး နှစ်ခုစလုံးကို ဇာတ်ဖြည့် ဆိုတီး‌ပေးခဲ့၇‌လေသည်။	1
ကာလ‌ပေါ် ‌တေးသီချင်းများကို ဆိုတီး၍ ‌ကျော်ကြားမှု ရရုံမဟုတ်၊ မြန်မာ့အသံ သီချင်းကြီး ကဏ္ဍ မှသီချင်းကြီးများကို ပါ အသံလွှင့်ခဲ့သည်။ ‌	1
ဒေါ်တင်အုံး၏ အထူး‌ကျော်ကြားသည့် သီချင်းများမှာ ထူးမခြားနား၊ ‌တေးဘုမ္မာ၊ ဖြူပြာမူယာ သီချင်း တို့မှာ လူကြိုက်အများဆုံးဖြစ်ခဲ့သည်။	1
၁၉၅၃ ခုနှစ်မှစ၍ ယဉ်‌ကျေးမှုဝန်ကြီးဌာနလက်‌အောက် ရှိ ပန်တျာနှင့် အဆိုအက သင်တန်း‌ကျောင်း၌ ‌စောင်းနည်းပြ ဆရာမကြီးအဖြစ် 	1
ခန့်အပ်ခြင်းခံခဲ့ရသည်။	1
‌ဒေါ်တင်အုံးသည် ရန်ကုန် ပန်တျာ‌ကျောင်းမှ ၁၉ရရ ခုနှစ်တွင် အငြိမ်းစားယူ၍ အပြင်ပ၌ အဆို၊ အတီးပညာများကို သင်တန်း‌ပေးခဲ့သည်။ 	1
အထူးသဖြင့် ‌ဒေါ်တင်အုံးကို သီချင်းကြီး အဆို‌တော်၊ ‌ခေတ်‌ဟောင်း အဆို‌တော်တစ်ဦးအဖြစ် လူသိများ ခဲ့သည်။ မြန်မာနိုင်ငံ၌ ထိပ်တန်း‌	1
စောင်းပညာရှင် စာရင်းဝင်ခဲ့ ‌သောပုဂ္ဂိုလ် တစ်ဦးလည်း ဖြစ်သည်။ ‌ဒေါ်တင်အုံးသည် မြန်မာ ၁၃၄၁ ခုနှစ်တွင် ရန်ကုန်မြို့၌ ကွယ်လွန်ခဲ့သည်။	1
​မေရှင်သည် မြန်မာ့ရုပ်ရှင်​လောကနှင့် ဂီတ​လောကတို့တွင် စစ်ကြို​ခေတ်မှစတင်၍ ​​ကျော်ကြားလာခဲ့​သော ဝဏ္ဏကျော်ထင်ဘွဲ့ရ နိုင်ငံ​​​ကျော် 	1
ရုပ်ရှင်မင်းသမီး၊ အဆို​တော်တစ်ဦးဖြစ်ပါသည်။	1
ဝဏ္ဏကျော်ထင် ဒေါ်မေရှင်	1
ဒေါ်မေရှင်ကို (၁၂၇၈ ခုနှစ်) ၁၉၁၇-ခုနှစ်၊ မတ်လ ၁ဝ-ရက်နေ့တွင် မန္တလေး အရှေ့ပြင် အောင်တော်မူရပ်၌ အဖ ပွဲစားကြီး ဦးခင်လေး၊ အမိ 	1
ဒေါ်ဖွားယုံတို့က မွေးဖွားခဲ့သည်။ အမည်ရင်းမှာ ဒေါ်သန်းရှင် ဖြစ်သည်။ မွေးချင်း ညီအမ ၅ ဦးအနက် အငယ်ဆုံး သမီးဖြစ်ကာ အမဖြစ်သူများမှာ 	1
ဒေါ်ချစ်စု၊ ဒေါ်ချစ်ဥ၊ ဒေါ်သိန်းချစ်၊ ဒေါ်ပွားယဉ်တို့ ဖြစ်သည်။ ဝက်စလီယန်ကျောင်းမှ ၇-တန်း အောင်မြင်ခဲ့သည်။	1
အနုပညာ၌ ပျော်မွေ့သော်လည်း အဆက်အသွယ်က မရှိသဖြင့် ၁၉၃၆ခုနှစ်တွင်မှ သူ၏ ဝါသနာကို အထောက်အကူ ပြုမည့် 	1
အကြောင်းတစ်ရပ်ပေါ်လာခဲ့သည်။ အေဝမ်းဖလင် ရုပ်ရှင် ကုမ္ပဏီမှ ရုပ်ရှင်မင်းသမီးသစ်များ အလိုရှိကြောင်း လျှောက်ထားနိုင်ကြောင်း 	1
ကြော်ငြာအရ အမဖြစ်သူနှင့် တိုင်ပင်ကာ မန္တလေးအေဝမ်း တိုက်ခွဲသို့ သွားရောက်စုံစမ်းခဲ့သည်။ မန္တလေးတိုက်ခွဲမှာပင် လျှောက်လွာတင်ခဲ့သည်။ 	1
မကြာမီ ရန်ကုန်အေဝမ်းကုမ္ပဏီမှ ရုပ်ရှင်မင်းသမီးအဖြစ် ရွေးချယ်ကြောင်း အကြောင်းပြန်ကြားခဲ့ရာ ရန်ကုန်သို့ ဆင်းလာခဲ့ပြီး 	1
ကုမ္ပဏီသို့သွားရာမှ မူလ နန်းရှင် အမည်ကို မေရှင်ဟု ပြောင်းလဲမှည့်ခေါ်ခဲ့သည်။ အေဝမ်းမှ မေသန်းဟူသော မင်းသမီးကို မွေးထုတ်ပြီးဖြစ်ရာ 	1
နောက်ထပ် ရောက်လာ ကြသော မင်းသမီးများကို မေရှင်၊ မေချစ်၊ မေမြင့်၊ မေနု၊ မေသစ်၊ မေဆန်း၊ မေလွင် စသည်ဖြင့် မေ နာမည်များ မှည့်ခေါ်ခဲ့ပါသည်။	1
အသက်-၁၈ နှစ်မှ စတင်ကာ အဆိုတော် မမေရှင် အဖြစ် ထင်ရှား ကျော်ကြားလာခဲ့ပြီး အသက်၁၉ နှစ်တွင် မင်းသား ရဲခေါင် ချစ်ဆွေ နှင့် တွဲဖက် 	1
သရုပ်ဆောင် ရသော ဖူးစာရှင် အသံတိတ် ဇာတ်ကားကို ပထမဆုံး ရိုက်ကူးခဲ့သည်။ ၁၉၃ရတွင် "ဖူးစာရှင်" ရုပ်ရှင်အား ရုံတင်ပြသနိုင်ခဲ့သည်။ 	1
အသံတိတ်ဇာတ်ကားများ ရိုက်ကူးရာမှ အေဝမ်းသဘင်ဝန်ဓာတ်ပြား ထုတ်လာရာတွင် ဓာတ်ပြားသွင်းခွင့်ရရှိခဲ့သည်။ ရုပ်ရှင်ထဲတွင် သီဆိုခဲ့သော 	1
တေးများအပါအဝင် သီချင်းအပုဒ်ပေါင်း(၈၀)ခန့် သီဆိုခဲ့သည်။ နိူင်ငံကျော် အဆိုတော် ရုပ်ရှင်မင်းသမီးဘဝသို့ ရောက်ရှိသွားသောအခါ 	1
ဦးတင်မောင်နှင့်တွဲကာ ကားကြီးကားကောင်းများ ရိုက်ကူးခဲ့ရသည်။ ဒုတိယကမ္ဘာစစ်အပြီးတွင်လည်း ဆက်လက်ရိုက်ကူးခဲ့သည်။ ထို့နောက် 	1
မြန်မာ့ ရုပ်ရှင်လောက၏ ပထမဆုံး အသံထွက် ဇာတ်ကားဖြစ်သည့် မြှားနတ်မောင် ဇာတ်ကားတွင် ပါဝင်သရုပ်ဆောင်ခဲ့ပြီး ပရိတ်သတ်များက 	1
လက်ခံကာ အောင်မြင်မှုများ ရရှိခဲ့သည်။ နောက်ဆုံးရိုက်ကူးခဲ့သော ကားမှာ သားတို့ရုပ်ရည် ဇာတ်ကားဖြစ်ပါသည်။ ရုပ်ရှင် ဇာတ်ကားပေါင်း 	1
၁၄ကား နှင့် ဓာတ်ပြား တေးသီချင်းပေါင်း ၄ဝကျော် ကို သီဆို ခဲ့သည်။ ထို့နောက် ၁၉၆၁ခုနှစ် အသက်၄၅နှစ် အရွယ်တွင် ရုပ်ရှင်လောကမှ အနားယူခဲ့သည်။	1
၁၉၅၁မှ ၁၉၅၈ခုနှစ်အထိ မြန်မာ့အသံတွင် မှုထမ်းခဲ့ပြီး ၁၉၅၈ခုနှစ်၌ ဝဏ္ဏကျော်ထင်ဘွဲ့ကို ရရှိခဲ့သော်လည်း မန္တလေးမြို့ မဟာမြတ်မုနိ ဘုရားတွင် လှူဒါန်း ခဲ့သည်။	1
အေဝမ်းရုပ်ရှင် တခေတ်တွင် မေရှင်ဟု နာမည်ကြီးသည့် ရုပ်ရှင်မင်းသမီးကြီးနှင့် အဆိုတော်ကြီးလည်း ဖြစ်သူ ဒေါ်မေရှင်၏ အတ္ထုပ္ပတ္တိကို 	1
ပန်းတပွင့်ရဲ့ ရင်ခုန်သံ အမည်ဖြင့် စာရေးဆရာမ ဝင်းဝင်းမြင့် (နန်းတော်ရှေ့) က ရေးသား ထုတ်ဝေခဲ့သည်။	1
၂၀၀၈ခုနှစ် စက်တင်ဘာလ ၃ရက် ည၁၁နာရီ ၃ဝမိနစ်၊ အသက် -၉၁ နှစ် အရွယ်တွင် မန္တလေးမြို့ရှိ အောင်တော်မူ ရပ်ကွက်၊ ၂၆ ဘီလမ်း၊ ၆၂ 	1
လမ်းနှင့် ၆၃ လမ်းကြား၊ မြစန္ဒာလမ်းသွယ်ရှိ 'ရတနာ' နေအိမ်တွင် အဆုတ်ရောဂါဖြင့် ကွယ်လွန်ခဲ့သည်။	1
"အဆုတ်ထဲကို ရေဝင်တယ်ဆိုပြီး ဆေးရုံက မှတ်ချက်ချတယ်။ ဆရာဝန်က အိမ်ခေါ်သွား ဆိုတော့ အိမ်မှာပဲ ဆုံးသွားတာပါပဲ။ ပြီးခဲ့တဲ့ စနေနေ့ 	1"	1
ဆေးရုံတက်တာ ဗုဒ္ဓဟူးနေ့က ဖောက်လာပြီး ဆုံးသွားတာပါ" ဟု ဒေါ်မေရှင်၏ တူဖြစ်သူ တစ်ဦးက မဇ္ဈိမ သတင်းဋ္ဌာန ကို ပြောပြသည်။	1
ဒေါ်မေရှင်၏ ကြွင်းကျန်သော ရုပ်ကလပ်ကို စက်တင်ဘာလ ၅-ရက်နေ့၊ ညနေ ၃-နာရီတွင် ကြာနီကန် သုသာန်တွင် ဂူသွင်း သင်္ဂြိုဟ်ရာ 	1
မိသားစုများနှင့်အတူ ရုပ်ရှင်၊ဂီတ ပညာရှင်များ၊ မြို့မိမြို့မများ လိုက်လံပို့ဆောင် ပေးခဲ့ကြသည်။	1
ထားသည် ဆရာရွှေတိုင်ညွန့်၏ သားသမီးများထဲမှ အငယ်ဆုံးဖြစ်ပြီးအမည်ရင်းမှာ တင်တင်အေး ဖြစ်သည်။ ထား၏ အဖိုးဖြစ်သူမှာ ရှေးခေတ် 	1
ဟာသ ပညာရှင် လူရွှင်တော်ကြီးဦးကျင်ခဲဖြစ်ပြီး အဘေးဖြစ်သူမှာလည်း တေးရေးစာဆိုတော်ကြီး ဦးလန်းဖြစ်ပါသည်။	1
အဆိုတော် ထား၏ သားများဖြစ်သည့် ဇော်မျိုးထွဋ် (Emperor တေးဂီတ အဖွဲ့)နှင့် အဆိုတော် ဇော်ဝင်းထွဋ်တို့သည်လည်း နိုင်ငံကျော် 	1
ရော့ခ်တေးဂီတ အဖွဲ့နှင့် Rock Star အဆိုတော်များ ဖြစ်ကြသည်။ ခေတ်ဟောင်း လူရွှင်တော်ကြီး ဦးကြင်ခဲမှ စတင် သန္ဓေ တည်ခဲ့သော 	1
အနုပညာသွေး စီးဆင်းမှုသည် သားသမီး၊ မြေးမြစ် တင်မက တီဖြစ်သည့် အီတိုး အထိပင် ရှင်သန် စီးဆင်းလျက် ရှိပါသည်။	1
အဆိုတော် ထားသည် ၁၉၄၁ ခုနှစ် ဇန်နဝါရီလတွင် အဖေ ရွှေတိုင်ညွန့် နှင့် အမိ ဒေါ်တင်စိန်တို့မှ ကြည့်မြင်တိုင်၊ ထီးတန်း ဈေးကလေးရပ်၌ 	1
မွေးဖွားလေသည်။ ထားတွင် သားချင်းလေးဦး ရှိပါသည်။ အကိုကြီး ဂီတစာဆို ကိုမျိုးဆက်၊ လူရွှင်တော် ကိုတိုင်းကျော်၊ မရင်မြနှင့် 	1
ထားတို့ဖြစ်သည်။ ၁၉၅၈ ခုနှစ်မှစတင်၍ ဂီတနယ်သို့ ရောက်ရှိခဲ့သည်။ အကိုဖြစ်သူ အဆိုတော် ဂီတစာဆို ကိုမျိုးဆက်၏ 	1
တိုက်တွန်းအားပေးကူညီမှုဖြင့် တေးနုဝေ တူရိယာအဖွဲ့တွင် စတင်အသံ လွှင့်ခဲ့သည်။ ထိုမှတစ်ဆင့် အောင်မြင်ကျော်ကြားသော အဆိုတော်တစ်ဦး ဖြစ်လာခဲ့လေသည်။	1
ထား၏ဆရာမျာမှာ ဂီတစာဆို ကိုမျိုးဆက်၊ ဗိုလ်ကလေးတင့်အောင်၊ ဂီတလုလင် မောင်ကိုကိုနှင့် အဆိုတော်ကြီး ကိုမင်းနောင်တို့ ဖြစ်ကြပါသည်။ 	1
ထား ဟူသောနာမည်ကိုလည်း ဗိုလ်ကလေးတင့်အောင် နှင့် ကိုမင်းနောင်တို့မှ ပေးခဲ့ခြင်း ဖြစ်လေသည်။ ထားသည် ရေဒီယိုဓာတ်ပြား၊ 	1
ရုပ်ရှင်နောက်ခံတေးနှင့် တေးစီးရီးခွေများကို အသံသွင်းခဲ့ပြီး အောင်မြင်ကျော်ကြားသော အဆိုတော်တစ်ဦး ဖြစ်လေသည်။ ထား၏ 	1
