title	category
ကင်ဆာရောဂါကြောင့် ဆေးကုသမှုခံယူပြီး ပျောက်ကင်းသွားခဲ့တဲ့ လူနာတွေကို ဂုဏ်ပြုတဲ့ Cancer Survivor Day အခမ်းအနားကို ဒီကနေ့	1
ကျန်းမာရေး သတင်း	1
ကမ္ဘာ့စက်ဘီးစီးနေ့အထိမ်းအမှတ် မြိတ်နှင့် ပြည်မြို့တို့တွင် စုပေါင်းစက်ဘီးစီး (ဓာတ်ပုံ)	1
ကမ္ဘာ့စက်ဘီးစီးနင်းနေ့ အထိမ်းအမှတ်အဖြစ် တနင်္သာရီတိုင်းဒေသကြီး၊ မြိတ်မြို့မှာ  စက်ဘီးစီးဝါသနာပါသူ ၁၀၀ ကျော်က ဒီကနေ့ ဇွန်လ ၃	1
ကျန်းမာရေး ဆောင်းပါး	1
မိုးမိတာနဲ့ အအေးမိဖျားနာ ဖြစ်နိုင်လား	1
ကျွန်တော်တို့ ငယ်ငယ်တုန်းက မိုးရေထဲထွက်ဆော့ရင် အအေးမိဖျားနာ ဖြစ်လိမ့်မယ်ဆိုပြီး လူကြီးမိဘတွေ ပြောဆိုခဲ့တာ မှတ်မိမယ်ထင်ပါတယ်။ ပြောစကားနားမထောင်ပဲ မိုးရေထဲ	1
ကျန်းမာရေး သတင်း နိုင်ငံတကာ	1
ကွန်ဂိုတွင် အီဘိုလာရောဂါ ကူးစက်ခံရသည့် ကလေးအရေအတွက် မြင့်တက်	1
ကွန်ဂိုနိုင်ငံမှာ အီဘိုလာရောဂါ ကူးစက်ခံရတဲ့ ကလေးငယ်အရေအတွက် ဒုတိယအမြင့်ဆုံး အဆင့်ထိ မြင့်တက်နေပါတယ်။ ဧပြီလ အစောပိုင်းအထိ အီဘိုလာရောဂါ	1
ရှမ်းပြည်နယ်ရှိ အမျိုးသမီး ၁၀၀၀၀ ကျော်ကို သားအိမ်ခေါင်းကင်ဆာ စစ်ဆေး ကုသပေး	1
ရှမ်းပြည်နယ်မြောက်ပိုင်းနဲ့ တောင်ပိုင်းက အိမ်ထောင်သည် အမျိုးသမီးပေါင်း ၁၀၀၀၀ ကျော်ကို သားအိမ်ခေါင်းကင်ဆာ ဖြစ်ပွားမှုကနေ ကာကွယ်နိုင်ဖို့ စစ်ဆေး	1
ကျန်းမာရေး သတင်း	1
ကရင်ပြည်နယ်၊ ဖာပွန်ခရိုင်အတွင်း ဝက်သက်ရောဂါ ကူးစက်ပြန့်ပွားနေ	1
ကရင်ပြည်နယ်၊ ဖာပွန်ခရိုင်အတွင်း ဝက်သက်ရောဂါ ကူးစက်ပြန့်ပွားနေပြီး ကျေးရွာ ၈ ရွာခန့်မှာ ကူးစက်ပြန့်ပွားတယ်လို့ နယ်လှည့်ကျောပိုးအိတ်ကျန်းမာရေး လုပ်သားအဖွဲ့က	1
ကျန်းမာရေး သတင်း	1
သေဆုံးနှုန်းအများဆုံး ရောဂါ ၃ မျိုးတွင် နှလုံးသွေးကြောကျဉ်းရောဂါ ပါဝင်	1
ကမ္ဘာပေါ်မှာ သေဆုံးနှုန်း အများဆုံးရောဂါ ၃ မျိုးထဲမှာ နှလုံးသွေးကြောကျဉ်းရောဂါ ပါဝင်နေတယ်လို့ ဒီကနေ့ မြန်မာနိုင်ငံ ဆရာဝန်အသင်းမှာ	1
ကျန်းမာရေး သတင်း ရုပ်သံ	1
ရောဂါဆိုးတွေကို ကာကွယ်ဆေးနဲ့ အလဲထိုးအနိုင်ယူကြစို့ – အောင်လအန်ဆန်း (ရုပ်သံ)	1
ရောဂါဆိုးတွေကို ကာကွယ်ဆေးနဲ့ အလဲထိုးအနိုင်ယူကြစို့ လို့ အောင်လအန်ဆန်းက တိုက်တွန်းလိုက်ပါတယ်။ ကျန်းမာရေးဝန်ကြီးဌာနရဲ့ ကာကွယ်ဆေးထိုး ရက်သတ္တပတ်လှုပ်ရှားမှုမှာ ပါဝင်ပြောဆိုလိုက်တာပါ။	1
ကျန်းမာရေး ဆောင်းပါး	1
နွေရာသီမှာ အပူဒဏ်ကြောင့် အန္တရာယ်မဖြစ်စေဖို့ ဒါတွေစားပါ	1
နွေရာသီမှာ အပူဒဏ်ကြောင့် အန္တရာယ်မဖြစ်စေဖို့ ဒါတွေစားပါ ရာသီဥတုတွေဟာ ကိုယ့်ရဲ့ကျန်းမာရေးအပေါ်မှာ အများကြီး သက်ရောက်မှု ရှိပါတယ်။ နွေရာသီမှာ	1
ကျန်းမာရေး သတင်း	1
ဆင်တုပ်ကွေးရောဂါ ကူးစက်တာ ထားဝယ်မြို့ပေါ်မှာ တော်တော်များနေပြီ – ဒေါက်တာ နန္ဒဝင်း	1
တနင်္သာရီတိုင်း ရေဖြူမြို့နယ်၊ နဘူးလယ်ဒေသမှာ ပြီးခဲ့တဲ့မတ်လက  ဆင်တုပ်ကွေးရောဂါ အစုအလိုက် အပြုံလိုက်ဖြစ်နေပြီး ဒီလမှာတော့ အဲဒီကနေ တဆင့်	1
ကျန်းမာရေး ဆောင်းပါး	1
အပူရှပ် အန္တရာယ်ဒီလိုကာကွယ်ကြမယ်	1
လူတွေရဲ့ မဆင်မခြင်လုပ်ဆောင်မှုတွေကြောင့် ကမ္ဘာကြီးဟာတစ်နှစ်ထက်တစ်နှစ် အပူချိန်တွေတိုးလို့ ရေခဲမြစ်တွေအရည်ပျော်ကျနေပါပြီ။ ပူပြင်းလာတဲ့ အပူချိန်ကြောင့် နွေတာရှည်လာပြီး ဆောင်းနဲ့ မိုးကာလတွေက တိုတောင်းလာနေပါတယ်။ ဒီအချိန်မှာ အပူချိန်ကို	1
ကျန်းမာရေး သတင်း	1
အပူရှပ်တာအတွက် ရှေးဦးသူနာပြုစုခြင်း	1
ရာသီဥတုတစ်မျိုးချင်းစီမှာ ကောင်းကွက်တွေရှိသလို ဆိုးကွက်တွေလည်းရှိပါတယ်။ ဆောင်းအအေးဒဏ်က ပိုးတွေကို ပြင်ပလေထုထဲမှာ ပိုမိုရှင်သန်နိုင်စေတာကြောင့် အအေးမိတုပ်ကွေးဖြစ်နိုင်ခြေပိုများပါတယ်။ မိုးရာသီမှာဆိုရင်လည်း စွတ်စိုမှုကြောင့် မှိုပိုးပေါက်ဖွားပြီး အရေပြားပြဿနာတွေ၊ ဝမ်းရောဂါတွေဖြစ်နိုင်ပါတယ်။	1
ကျန်းမာရေး သတင်း	1
ရန်ကုန်ဆေးရုံကြီးကို အပူဒဏ်ကြောင့်ဖြစ်သည့် Heat Stroke လူနာ ၁ဦး ပထမဆုံးရောက်လာ	1
ရန်ကုန်ပြည်သူ့ဆေးရုံကြီးမှာ အပူဒဏ်ကြောင့်ဖြစ်ပေါ်တတ်တဲ့ Heat Stroke လူနာတဦး ပထမဆုံးအကြိမ် လာရောက်ဆေးကုသမှုခံယူနေတယ်လို့ ရန်ကုန်ပြည်သူ့ဆေးရုံကြီး တာဝန်ရှိသူက ပြောပါတယ်။	1
ကျန်းမာရေး သတင်း	1
မြန်မာနိုင်ငံ အပူပိုင်းဒေသ ချောက်မြို့တွင် အပူရှောင် စခန်းများစတင်ဖွင့်လှစ်	1
အပူဒဏ်ကို ပြင်းထန်စွာခံစားနေရတဲ့ မကွေးတိုင်းဒေသကြီး ချောက်မြို့မှာ အပူရှောင် စခန်းတွေ ဒီကနေ့ ဧပြီ ၂၃ ရက်က	1
ဆိုင်ကလုန်းမုန်တိုင်းဒဏ် ခံခဲ့ရသည့် မိုဇမ်ဘစ်နိုင်ငံတွင် ကာလဝမ်းရောဂါဖြစ်ပွား	1
 မိုဇစ်ဘစ်နိုင်ငံ ဘေးရာဆိပ်ကမ်းမြို့မှာ အင်အားပြင်း ဆိုင်ကလုန်းမုန်တိုင်း အိုင်ဒေးရဲ့ဒဏ်ကို ခံစားရအပြီး နောက်ဆက်တွဲအနေနဲ့ ကာလဝမ်းရောဂါ ဖြစ်ပွားမှု ငါးခုရှိနေပြီလို့	1
ကျန်းမာရေး သတင်း	1
အပူဒဏ်အန္တရာယ်ကာကွယ်ရေး နှိုးဆော်ချက်	1
အခုရက်ပိုင်းတွေအတွင်း မြန်မာနိုင်ငံတဝန်း ပြည်နယ်နဲ့တိုင်းဒေသကြီး အသီးသီးမှာ နွေရာသီကာလ အပူချိန် တွေမြင့်တက်နေတာကြောင့် ကျန်းမာရေးနှင့် အားကစားဝန်ကြီးဌာနက  အပူဒဏ်အန္တရာယ်ကာကွယ်ရေး	1
ကျန်းမာရေး သတင်း	1
တီဘီရောဂါကြောင့် ကမ္ဘာတဝန်း တရက်ကို လူပေါင်း  ၄၅၀၀ ခန့်သေဆုံးနေ	1
ကမ္ဘာမှာ တရက်ကို တီဘီရောဂါဖြစ်ပွားသူ အယောက် ၃၀၀၀၀ လောက် ရှိနေပြီး တရက်ကို လူအယောက် ၄၅၀၀	1
ကျန်းမာရေး လူမှုရေး သတင်း	1
မွေးရာပါ နှုတ်ခမ်းကွဲ အာခေါင်ကွဲ ဝေဒနာရှင်ကလေးများကို အခမဲ့ခွဲစိတ်ပေး	1
မွေးရာပါ နှုတ်ခမ်းကွဲ အာခေါင်ကွဲဝေဒနာရှင်ကလေးတွေ လှပတဲ့အပြုံးပိုင်ရှင်ဖြစ်ဖို့ smile asia medical tream နဲ့ ကမ္ဘောဇ	1
ကျန်းမာရေး သတင်း	1
ကိုယ်ဝန်ဆောင်မိခင်နှင့်ကလေး အာဟာရဖွံ့ဖြိုးရေး ထောက်ပံ့မှုများ လိုအပ်နေ	1
ကိုယ်ဝန်ဆောင်မိခင်နဲ့ ကလေးငယ်တွေရဲ့ ဉာဏ်ရည်ဉာဏ်သွေးမြှင့်တင်ဖို့ ကျန်းမာရေး အသိပညာပေးမှုတွေနဲ့ အာဟာရဖွံ့ဖြိုးရေးအတွက် ထောက်ပံ့မှုတွေပေးဖို့ လိုအပ်နေတယ်လို့ ဧရာဝတီတိုင်း ဒေသကြီးလွှတ်တော်ကိုယ်စားလှယ်	1
ကျန်းမာရေး ဆောင်းပါး	1
လုံးဝကို လျစ်လျူရှုထားဖို့ မသင့်တဲ့ နှလုံးရောဂါ လက္ခဏာများ	1
ဆိုတာ သင့်ကို အသိမပေးဘဲ ဘွ့ားကနဲ ပေါ်လာတတ်မျိုး မဟုတ်ပါဘူး။ နှလုံးမှာ တစ်ခုခုဖြစ်နေပြီ ဆိုတဲ့အကြောင်း သင့်ကို	1
ကျန်းမာရေး ဆောင်းပါး	1
သြင်္ကန်မှာ ပြိုင်ဘက်ကင်း ဆံကေသာနဲ့ အလန်းစားကဲကြမယ်	1
ဘာလိုလိုနဲ့ ကျွန်တော်တို့ မြန်မာလူမျိုးတွေရဲ့ ပျော်စရာအကောင်းဆုံး နှစ်သစ်သြင်္ကန်တောင် ရောက်လာတော့မယ်နော်။ ပျော်ဖို့၊ ပါးဖို့၊ အလန်းစားဒီဇိုင်းတွေနဲ့ အပြတ်ကဲဖို့	1
ကျန်းမာရေး သတင်း	1
ကုတင် ၅၀၀ ဆန့် စံပြဆေးရုံကြီးတွင် ဝန်ထမ်းအင်အား လိုအပ်ဟု ဆေးရုံအုပ်ပြော	1
ကုတင် ၅၀၀ ဆန့် သင်္ဃန်းကျွန်း စံပြဆေးရုံကြီးမှာ ဝန်ထမ်းအင်အား လိုအပ်ချက် ရှိနေတယ်လို့ ဆေးရုံအုပ် ဒေါက်တာလတ်လတ်အေးက	1
ကျန်းမာရေး သတင်း	1
ဝမ်းတွင်းတွင် လူနာ ၁၂၀၀ ကျော်ကို မိတ္ထီလာတပ်မတော်ဆေးရုံက အခမဲ့ကုသပေး	1
မန္တလေးတိုင်းဒေသကြီး ဝမ်းတွင်းမြို့နယ် ဒိုင်ကောင်းကုန်းရွာ တိုက်ကျောင်း ဘုန်းတော်ကြီးကျောင်းမှာ မတ် ၂၁ ရက်က လူနာ ၁၂၀၀	1
ကျန်းမာရေး သတင်း	1
သင်္ဃန်းကျွန်းဆေးရုံကြီးအတွက် ဒေါ်လာ ၁သိန်းခန့်တန်ဖိုးရှိ ဆေးရုံသုံးပစ္စည်များလှူဒါန်း	1
သင်္ဃန်းကျွန်း အထွေထွေရောဂါကုဆေးရုံကြီးကို အမေရိကန်ဒေါ်လာ တစ်သိန်းခန့် တန်ဖိုး ရှိတဲ့ ဆေးရုံသုံးပစ္စည်းတွေ လှူဒါန်းပွဲကို မတ်လ ၁၉	1
ပျဉ်းမနားသံဃာ့ဆေးရုံတွင် ကိုရင်နှင့်သီလရှင်များကို ဆေးကုသပေး	1
နေပြည်တော်၊ပျဉ်းမနားမြို့ရှိ သံဃာဘေသဇ္ဇဌာနဝိဟာရ သံဃာ့ဆေးရုံမှာ သာသနာ့နွယ်ဝင် ကိုရင်လေးတွေနဲ့ သီလရှင်တွေကို ဒက်ရောဂါနဲ့  အရေပြားရောဂါတွေ ဆေးကုသပေးနေပါတယ်။ အပတ်စဉ်	1
ကျန်းမာရေး သတင်း	1
မော်လူး ဒီပင်္ကရာဘုရားပွဲဈေးတန်း၌  စားသုံးရန်မသင့်သည့် စားသောက်ကုန်များ စစ်ဆေးတွေ့ရှိ	1
စစ်ကိုင်းတိုင်း၊ အင်းတော်မြို့နယ်၊ မော်လူးမြို့၊ ဒီပင်္ကရာ ဘုရားပွဲတော်ရှိ ဈေးဆိုင်ခန်းတွေကို ရှောင်တခင်ဝင်ရောက် စစ်ဆေးရာ စားသုံးဖို့မသင့်တဲ့ စားသောက်ကုန်တွေ	1
ကျန်းမာရေး သတင်း	1
ဆီးချိုနှင့် သွေးတိုးရောဂါသည်များအတွက် အခမဲ့ဆေးခန်းများ ကျန်းမာရေးဦးစီးဌာန ဖွင့်လှစ်	1
မြန်မာနိုင်ငံက ပြည်သူလူထုအတွင်းမှာ ဖြစ်ပွားမှုမြင့်မားနေတဲ့ ဆီးချိုနဲ့ သွေးတိုးရောဂါတွေအတွက် အပတ်စဉ်ဗုဒ္ဓဟူးနေ့တိုင်း ဆေးကုသမှုခံယူနိုင်မယ့် ဆေးခန်းတွေကို ရန်ကုန်မြို့မှာ ကျန်းမာရေးဦးစီးဌာနက	1
ကျန်းမာရေး သတင်း	1
ရန်ကုန်တိုင်း ၇ မြို့နယ်တွင် ဝက်သက်ကာကွယ်ဆေး စတင်ထိုးပေး	1
ရန်ကုန်တိုင်းဒေသကြီးအတွင်းက ဝက်သက်ရောဂါကူးစက်ပျံ့နှံ့နေတဲ့ မြို့နယ် ၇ မြို့နယ်မှာ ဝက်သက်ကာကွယ်ဆေးကို ဖေဖော်ဝါရီလ ၁၇ ရက်နေ့ကနေ စပြီး	1
ကျန်းမာရေး ဆောင်းပါး	1
ဗိုက်ထဲမှာ ရစ်နေတဲ့လေတွေကို ဘယ်လို ထုတ်ကြမလဲ	1
ဗိုက်ထဲလေပွပြီး လေအောင့်တတ်တဲ့သူတွေရှိကြတယ်မလား။ လေကလည်း ပွ၊ ပွနေတဲ့လေတွေကလည်း အပြင်ကို မထွက်ဘဲ ဗိုက်ထဲမှာပဲ လည်နေတဲ့ ခံစားချက်ကြီးက	1
ကျန်းမာရေး ဆောင်းပါး	1
ဈေးသွားတဲ့အိမ်ရှင်မတိုင်း သိထားသင့် ဖော်မလင်ပါတဲ့ အစားအသောက်တွေရဲ့ အန္တရာယ်	1
ဖော်မလင်ထိုးထားတဲ့ငါးတွေ၊ ဖော်မလင် ထည့်ထားတဲ့ ကြက်သွေး ဘဲသွေးတွေကို ကျန်းမာရေးဝန်ကြီးဌာနက ပြင်းပြင်းထန်ထန် နှိမ်နင်းနေတဲ့ အကြောင်းတွေ သင်ကြားဖူးမှာပါ။	1
ကျန်းမာရေး သတင်း	1
ဘားအံဆေးရုံတွင် ခွေးရူးကာကွယ်ဆေး ပြတ်နေသဖြင့် ပြင်ပက ဝယ်ယူထိုးနှံနေရ	1
ကရင်ပြည်နယ်၊ ဘားအံမြို့ရှိ ပြည်သူ့ဆေးရုံကြီးမှာ ခွေးရူးရောဂါ ကာကွယ်ဆေး လုံလောက်မှုမရှိဘဲ ပြတ်လပ်နေတယ်လို့  ဆေးရုံအုပ်ကြီး ဒေါက်တာဘရမ်အောင်ကပြောပါတယ်။ “လက်ရှိအခြေအနေမှာ	1
ကျန်းမာရေး လူမှုရေး သတင်း	1
အောင်လံမြို့နယ်ဆရာဝန်ကြီးနှင့် ဝန်ထမ်း ၆၄ ဦးတို့ကို ဒေသခံပြည်သူများက ဂုဏ်ပြုဆုချီးမြှင့်	1
လူနာတွေအပေါ် စေတနာထား ပြုစုစောင့်ရှောက်ကုသပေးခဲ့ကြတဲ့ အောင်လံမြို့နယ် ဆရာဝန်ကြီး ဒေါက်တာမျိုးလွင်နဲ့ ဆေးရုံဝန်ထမ်း ၆၄ ဦးတို့ကို ဒေသခံပြည်သူတွေက	1
ကျန်းမာရေး သတင်း	1
ဝက်သက်ရောဂါ ရန်ကုန်တွင်အဖြစ်များနေသဖြင့် ကာကွယ်ဆေးထိုးပေးမည်	1
ပြည်နယ်နဲ့တိုင်းတချို့မှာ ဝက်သက်ရောဂါအဖြစ်များနေပြီး ရန်ကုန်က အများဆုံးပွားနေလု့ိ ကာကွယ်ဆေးထိုးတော့မယ်လို့ ပြည်သူ့ကျန်းမာရေးဦးစီးဌာန တာဝန်ရှိသူက ပြောပါတယ်။ ရန်ကုန်တိုင်း၊ ရှမ်းပြည်နယ်နဲ့	1
ကျန်းမာရေး သတင်း	1
ဝါးတောင် စစ်ဘေးရှောင်စခန်းတွင် ဝမ်းရောဂါ နှင့် ရေကျောက်ရောဂါ ကူးစက်မှုဖြစ်ပွားနေ	1
ရခိုင်ပြည်နယ်၊ ကျောက်တော်မြို့နယ်၊ ဝါးတောင် စစ်ဘေးရှောင်စခန်းမှာ ဝမ်းရောဂါနဲ့ ရေကျောက်ရောဂါ ဖြစ်ပွားနေတယ်လို့ ကျောက်တော်မြို့နယ် ကျန်းမာရေးပညာပေးဌာနမှ တာဝန်ရှိသူ	1
YBS ယာဉ်လိုင်းများတွင် တာဝန်ထမ်းဆောင်နေသူများ တီဘီရောဂါဖြစ်ပွားမှု စစ်ဆေးတွေ့ရှိ  	1
 YBS ယာဉ်လိုင်းတွေမှာ တာဝန်ထမ်းဆောင်နေသူတွေကို ဓာတ်မှန်ရိုက် စစ်ဆေးရာမှာ တီဘီရောဂါဖြစ်ပွားသူများတာကို သာမန်ထက် ပိုတွေ့ခဲ့ရတယ်လို့ အမျိုးသား တီဘီရောဂါ	1
ကျန်းမာရေး သတင်း	1
မိတ္ထီလာဆေးရုံတွင် ဒေါင့်သန်းရောဂါ သံသယရှိသူ ၂ဦး ဆေးကုသမှုခံယူနေ	1
မန္တလေးတိုင်းဒေသကြီး၊ မိတ္ထီလာမြို့နယ်၊ ကျောက်ဖူးအုပ်စု ဒဟတ္တန်းရွာက သား အမိ ၂ ဦးကို နွားကနေတဆင့်ကူးစက်တဲ့ ဒေါင့်သန်းရောဂါ	1
ကျန်းမာရေး သတင်း	1
၅ ထပ် ကင်ဆာကုသဆောင်သစ် ရန်ကုန်ဆေးရုံကြီးတွင် ဖွင့်လှစ်	1
ရန်ကုန် ပြည်သူ့ဆေးရုံကြီးဝင်းအတွင်းမှာ အသစ်ဆောက်လုပ်တဲ့ ၅ ထပ် ကင်ဆာ ကုသဆောင်သစ်ကို ဇန်နဝါရီလ ၁၃ ရက်နေ့က	1
ကျန်းမာရေး ဆောင်းပါး	1
ဆီးက ပြောပြနေတဲ့ သင့်ကျန်းမာရေး	1
ဆီးတို့ ဝမ်းတို့ဆိုတာ လူ့ကိုယ်ခန္ဓာရဲ့ စွန့်ပစ်ပစ္စည်းတွေဆိုပေမယ့်လည်း သူတို့က ကျန်းမာရေးအတွက် အရေးကြီးတဲ့အရာတွေပါ.။ ဝမ်းတို့ ဆီးတို့ကောင်းပါမှ ခေါင်းတစ်လုံး	1
ကျန်းမာရေး ဆောင်းပါး	1
အထီးကျန်တဲ့ ခံစားချက်ကို ဘယ်လိုဖြေဖျောက်ကြမလဲ	1
၂၁ ရာစု နည်းပညာတိုးတက်လာတဲ့ ခေတ်ကြီးထဲမှာ လူတွေဟာ ပိုပြီး အထီးကျန်လာကြပါတယ်။ အိမ်ထဲမှာ အချိန်ကုန်တာ များလာတယ်။	1
ကျန်းမာရေး သတင်း	1
လမ်းပန်းဆက်သွယ်ရေး ခက်ခဲသည့် ရှမ်းမြောက်ပိုင်းတွင် ဆုံဆို့နာဖြစ်ပွား၊ ၁ ဦး သေဆုံး	1
သီပေါ်မြို့နယ်မှာ ဆုံဆို့နာ သံသယလူနာ ၂ ဦး တွေ့ရှိခဲ့ပြီး ၁ ဦး သေဆုံးခဲ့တယ်လို့  လားရှိုးမြို့ပြည်နယ်ကျန်းမာရေးဦးစီးဌာန	1
ကျန်းမာရေး သတင်း	1
မြန်မာနိုင်ငံ ကျန်းမာရေးဆိုင်ရာ သုတေသနညီလာခံ၌  စာတမ်းပေါင်း ၁၄၀ ကျော်တင်သွင်း	1
